plane,slice_fixed_val,u1_fcl,u2_fsb,u3_A,Q_det,Q_varMS
XZ,0.5000,-0.8621,0.5000,-1.0000,0.194797,0.190000
XZ,0.5000,-0.8621,0.5000,-0.9310,0.193948,0.168000
XZ,0.5000,-0.8621,0.5000,-0.8621,0.193304,0.170000
XZ,0.5000,-0.8621,0.5000,-0.7931,0.192849,0.210000
XZ,0.5000,-0.8621,0.5000,-0.7241,0.192573,0.215000
XZ,0.5000,-0.8621,0.5000,-0.6552,0.192465,0.168000
XZ,0.5000,-0.8621,0.5000,-0.5862,0.192518,0.161000
XZ,0.5000,-0.8621,0.5000,-0.5172,0.192729,0.184000
XZ,0.5000,-0.8621,0.5000,-0.4483,0.193090,0.178000
XZ,0.5000,-0.8621,0.5000,-0.3793,0.193600,0.178000
XZ,0.5000,-0.8621,0.5000,-0.3103,0.194254,0.168000
XZ,0.5000,-0.8621,0.5000,-0.2414,0.195050,0.160000
XZ,0.5000,-0.8621,0.5000,-0.1724,0.195984,0.148000
XZ,0.5000,-0.8621,0.5000,-0.1034,0.197054,0.175000
XZ,0.5000,-0.8621,0.5000,-0.0345,0.198257,0.174000
XZ,0.5000,-0.8621,0.5000,0.0345,0.199590,0.168000
XZ,0.5000,-0.8621,0.5000,0.1034,0.201050,0.164000
XZ,0.5000,-0.8621,0.5000,0.1724,0.202636,0.174000
XZ,0.5000,-0.8621,0.5000,0.2414,0.204344,0.181000
XZ,0.5000,-0.8621,0.5000,0.3103,0.206171,0.151000
XZ,0.5000,-0.8621,0.5000,0.3793,0.208115,0.172000
XZ,0.5000,-0.8621,0.5000,0.4483,0.210172,0.187000
XZ,0.5000,-0.8621,0.5000,0.5172,0.212340,0.190000
XZ,0.5000,-0.8621,0.5000,0.5862,0.214616,0.181000
XZ,0.5000,-0.8621,0.5000,0.6552,0.216996,0.192000
XZ,0.5000,-0.8621,0.5000,0.7241,0.219478,0.196000
XZ,0.5000,-0.8621,0.5000,0.7931,0.222059,0.180000
XZ,0.5000,-0.8621,0.5000,0.8621,0.224735,0.202000
XZ,0.5000,-0.8621,0.5000,0.9310,0.227502,0.214000
XZ,0.5000,-0.8621,0.5000,1.0000,0.230358,0.213000
XZ,0.5000,-0.7931,0.5000,-1.0000,0.286583,0.140000
XZ,0.5000,-0.7931,0.5000,-0.9310,0.285402,0.127000
XZ,0.5000,-0.7931,0.5000,-0.8621,0.284346,0.143000
XZ,0.5000,-0.7931,0.5000,-0.7931,0.283415,0.117000
XZ,0.5000,-0.7931,0.5000,-0.7241,0.282610,0.127000
XZ,0.5000,-0.7931,0.5000,-0.6552,0.281931,0.133000
XZ,0.5000,-0.7931,0.5000,-0.5862,0.281379,0.143000
XZ,0.5000,-0.7931,0.5000,-0.5172,0.280953,0.129000
XZ,0.5000,-0.7931,0.5000,-0.4483,0.280653,0.145000
XZ,0.5000,-0.7931,0.5000,-0.3793,0.280479,0.109000
XZ,0.5000,-0.7931,0.5000,-0.3103,0.280430,0.123000
XZ,0.5000,-0.7931,0.5000,-0.2414,0.280504,0.131000
XZ,0.5000,-0.7931,0.5000,-0.1724,0.280701,0.121000
XZ,0.5000,-0.7931,0.5000,-0.1034,0.281018,0.136000
XZ,0.5000,-0.7931,0.5000,-0.0345,0.281454,0.123000
XZ,0.5000,-0.7931,0.5000,0.0345,0.282007,0.105000
XZ,0.5000,-0.7931,0.5000,0.1034,0.282675,0.123000
XZ,0.5000,-0.7931,0.5000,0.1724,0.283455,0.126000
XZ,0.5000,-0.7931,0.5000,0.2414,0.284346,0.111000
XZ,0.5000,-0.7931,0.5000,0.3103,0.285343,0.097000
XZ,0.5000,-0.7931,0.5000,0.3793,0.286446,0.102000
XZ,0.5000,-0.7931,0.5000,0.4483,0.287650,0.127000
XZ,0.5000,-0.7931,0.5000,0.5172,0.288953,0.125000
XZ,0.5000,-0.7931,0.5000,0.5862,0.290352,0.118000
XZ,0.5000,-0.7931,0.5000,0.6552,0.291844,0.113000
XZ,0.5000,-0.7931,0.5000,0.7241,0.293426,0.134000
XZ,0.5000,-0.7931,0.5000,0.7931,0.295094,0.115000
XZ,0.5000,-0.7931,0.5000,0.8621,0.296846,0.114000
XZ,0.5000,-0.7931,0.5000,0.9310,0.298678,0.099000
XZ,0.5000,-0.7931,0.5000,1.0000,0.300587,0.124000
XZ,0.5000,-0.7241,0.5000,-1.0000,0.395499,0.098000
XZ,0.5000,-0.7241,0.5000,-0.9310,0.395116,0.086000
XZ,0.5000,-0.7241,0.5000,-0.8621,0.394795,0.090000
XZ,0.5000,-0.7241,0.5000,-0.7931,0.394536,0.086000
XZ,0.5000,-0.7241,0.5000,-0.7241,0.394338,0.095000
XZ,0.5000,-0.7241,0.5000,-0.6552,0.394203,0.103000
XZ,0.5000,-0.7241,0.5000,-0.5862,0.394129,0.085000
XZ,0.5000,-0.7241,0.5000,-0.5172,0.394116,0.083000
XZ,0.5000,-0.7241,0.5000,-0.4483,0.394164,0.102000
XZ,0.5000,-0.7241,0.5000,-0.3793,0.394272,0.086000
XZ,0.5000,-0.7241,0.5000,-0.3103,0.394440,0.107000
XZ,0.5000,-0.7241,0.5000,-0.2414,0.394667,0.076000
XZ,0.5000,-0.7241,0.5000,-0.1724,0.394953,0.077000
XZ,0.5000,-0.7241,0.5000,-0.1034,0.395296,0.079000
XZ,0.5000,-0.7241,0.5000,-0.0345,0.395697,0.091000
XZ,0.5000,-0.7241,0.5000,0.0345,0.396154,0.083000
XZ,0.5000,-0.7241,0.5000,0.1034,0.396666,0.088000
XZ,0.5000,-0.7241,0.5000,0.1724,0.397233,0.090000
XZ,0.5000,-0.7241,0.5000,0.2414,0.397853,0.078000
XZ,0.5000,-0.7241,0.5000,0.3103,0.398526,0.087000
XZ,0.5000,-0.7241,0.5000,0.3793,0.399251,0.092000
XZ,0.5000,-0.7241,0.5000,0.4483,0.400025,0.095000
XZ,0.5000,-0.7241,0.5000,0.5172,0.400850,0.094000
XZ,0.5000,-0.7241,0.5000,0.5862,0.401722,0.104000
XZ,0.5000,-0.7241,0.5000,0.6552,0.402642,0.091000
XZ,0.5000,-0.7241,0.5000,0.7241,0.403607,0.090000
XZ,0.5000,-0.7241,0.5000,0.7931,0.404616,0.085000
XZ,0.5000,-0.7241,0.5000,0.8621,0.405669,0.094000
XZ,0.5000,-0.7241,0.5000,0.9310,0.406764,0.078000
XZ,0.5000,-0.7241,0.5000,1.0000,0.407900,0.083000
XZ,0.5000,-0.6552,0.5000,-1.0000,0.490894,0.053000
XZ,0.5000,-0.6552,0.5000,-0.9310,0.491317,0.064000
XZ,0.5000,-0.6552,0.5000,-0.8621,0.491762,0.076000
XZ,0.5000,-0.6552,0.5000,-0.7931,0.492230,0.058000
XZ,0.5000,-0.6552,0.5000,-0.7241,0.492721,0.070000
XZ,0.5000,-0.6552,0.5000,-0.6552,0.493233,0.088000
XZ,0.5000,-0.6552,0.5000,-0.5862,0.493767,0.068000
XZ,0.5000,-0.6552,0.5000,-0.5172,0.494322,0.062000
XZ,0.5000,-0.6552,0.5000,-0.4483,0.494898,0.084000
XZ,0.5000,-0.6552,0.5000,-0.3793,0.495495,0.079000
XZ,0.5000,-0.6552,0.5000,-0.3103,0.496112,0.079000
XZ,0.5000,-0.6552,0.5000,-0.2414,0.496749,0.086000
XZ,0.5000,-0.6552,0.5000,-0.1724,0.497405,0.080000
XZ,0.5000,-0.6552,0.5000,-0.1034,0.498081,0.092000
XZ,0.5000,-0.6552,0.5000,-0.0345,0.498775,0.094000
XZ,0.5000,-0.6552,0.5000,0.0345,0.499486,0.077000
XZ,0.5000,-0.6552,0.5000,0.1034,0.500216,0.076000
XZ,0.5000,-0.6552,0.5000,0.1724,0.500963,0.092000
XZ,0.5000,-0.6552,0.5000,0.2414,0.501726,0.098000
XZ,0.5000,-0.6552,0.5000,0.3103,0.502506,0.100000
XZ,0.5000,-0.6552,0.5000,0.3793,0.503301,0.103000
XZ,0.5000,-0.6552,0.5000,0.4483,0.504111,0.095000
XZ,0.5000,-0.6552,0.5000,0.5172,0.504936,0.094000
XZ,0.5000,-0.6552,0.5000,0.5862,0.505776,0.097000
XZ,0.5000,-0.6552,0.5000,0.6552,0.506628,0.083000
XZ,0.5000,-0.6552,0.5000,0.7241,0.507494,0.106000
XZ,0.5000,-0.6552,0.5000,0.7931,0.508373,0.103000
XZ,0.5000,-0.6552,0.5000,0.8621,0.509263,0.095000
XZ,0.5000,-0.6552,0.5000,0.9310,0.510165,0.081000
XZ,0.5000,-0.6552,0.5000,1.0000,0.511077,0.099000
XZ,0.5000,-0.5862,0.5000,-1.0000,0.547219,0.048000
XZ,0.5000,-0.5862,0.5000,-0.9310,0.548085,0.059000
XZ,0.5000,-0.5862,0.5000,-0.8621,0.548952,0.058000
XZ,0.5000,-0.5862,0.5000,-0.7931,0.549818,0.046000
XZ,0.5000,-0.5862,0.5000,-0.7241,0.550685,0.071000
XZ,0.5000,-0.5862,0.5000,-0.6552,0.551552,0.065000
XZ,0.5000,-0.5862,0.5000,-0.5862,0.552418,0.057000
XZ,0.5000,-0.5862,0.5000,-0.5172,0.553284,0.064000
XZ,0.5000,-0.5862,0.5000,-0.4483,0.554149,0.053000
XZ,0.5000,-0.5862,0.5000,-0.3793,0.555013,0.064000
XZ,0.5000,-0.5862,0.5000,-0.3103,0.555876,0.064000
XZ,0.5000,-0.5862,0.5000,-0.2414,0.556738,0.070000
XZ,0.5000,-0.5862,0.5000,-0.1724,0.557598,0.079000
XZ,0.5000,-0.5862,0.5000,-0.1034,0.558456,0.082000
XZ,0.5000,-0.5862,0.5000,-0.0345,0.559313,0.065000
XZ,0.5000,-0.5862,0.5000,0.0345,0.560167,0.072000
XZ,0.5000,-0.5862,0.5000,0.1034,0.561019,0.076000
XZ,0.5000,-0.5862,0.5000,0.1724,0.561869,0.082000
XZ,0.5000,-0.5862,0.5000,0.2414,0.562715,0.086000
XZ,0.5000,-0.5862,0.5000,0.3103,0.563559,0.093000
XZ,0.5000,-0.5862,0.5000,0.3793,0.564400,0.086000
XZ,0.5000,-0.5862,0.5000,0.4483,0.565237,0.098000
XZ,0.5000,-0.5862,0.5000,0.5172,0.566070,0.118000
XZ,0.5000,-0.5862,0.5000,0.5862,0.566900,0.076000
XZ,0.5000,-0.5862,0.5000,0.6552,0.567726,0.079000
XZ,0.5000,-0.5862,0.5000,0.7241,0.568548,0.082000
XZ,0.5000,-0.5862,0.5000,0.7931,0.569365,0.107000
XZ,0.5000,-0.5862,0.5000,0.8621,0.570178,0.102000
XZ,0.5000,-0.5862,0.5000,0.9310,0.570986,0.103000
XZ,0.5000,-0.5862,0.5000,1.0000,0.571790,0.116000
XZ,0.5000,-0.5172,0.5000,-1.0000,0.551960,0.037000
XZ,0.5000,-0.5172,0.5000,-0.9310,0.552724,0.019000
XZ,0.5000,-0.5172,0.5000,-0.8621,0.553481,0.032000
XZ,0.5000,-0.5172,0.5000,-0.7931,0.554232,0.037000
XZ,0.5000,-0.5172,0.5000,-0.7241,0.554977,0.028000
XZ,0.5000,-0.5172,0.5000,-0.6552,0.555715,0.025000
XZ,0.5000,-0.5172,0.5000,-0.5862,0.556446,0.023000
XZ,0.5000,-0.5172,0.5000,-0.5172,0.557171,0.039000
XZ,0.5000,-0.5172,0.5000,-0.4483,0.557889,0.030000
XZ,0.5000,-0.5172,0.5000,-0.3793,0.558600,0.023000
XZ,0.5000,-0.5172,0.5000,-0.3103,0.559305,0.036000
XZ,0.5000,-0.5172,0.5000,-0.2414,0.560002,0.043000
XZ,0.5000,-0.5172,0.5000,-0.1724,0.560693,0.041000
XZ,0.5000,-0.5172,0.5000,-0.1034,0.561376,0.044000
XZ,0.5000,-0.5172,0.5000,-0.0345,0.562052,0.046000
XZ,0.5000,-0.5172,0.5000,0.0345,0.562721,0.039000
XZ,0.5000,-0.5172,0.5000,0.1034,0.563383,0.042000
XZ,0.5000,-0.5172,0.5000,0.1724,0.564037,0.042000
XZ,0.5000,-0.5172,0.5000,0.2414,0.564684,0.040000
XZ,0.5000,-0.5172,0.5000,0.3103,0.565323,0.038000
XZ,0.5000,-0.5172,0.5000,0.3793,0.565955,0.044000
XZ,0.5000,-0.5172,0.5000,0.4483,0.566579,0.047000
XZ,0.5000,-0.5172,0.5000,0.5172,0.567196,0.046000
XZ,0.5000,-0.5172,0.5000,0.5862,0.567805,0.061000
XZ,0.5000,-0.5172,0.5000,0.6552,0.568406,0.058000
XZ,0.5000,-0.5172,0.5000,0.7241,0.569000,0.056000
XZ,0.5000,-0.5172,0.5000,0.7931,0.569585,0.064000
XZ,0.5000,-0.5172,0.5000,0.8621,0.570163,0.056000
XZ,0.5000,-0.5172,0.5000,0.9310,0.570733,0.053000
XZ,0.5000,-0.5172,0.5000,1.0000,0.571295,0.054000
XZ,0.5000,-0.4483,0.5000,-1.0000,0.510081,0.015000
XZ,0.5000,-0.4483,0.5000,-0.9310,0.510227,0.020000
XZ,0.5000,-0.4483,0.5000,-0.8621,0.510372,0.017000
XZ,0.5000,-0.4483,0.5000,-0.7931,0.510515,0.014000
XZ,0.5000,-0.4483,0.5000,-0.7241,0.510657,0.013000
XZ,0.5000,-0.4483,0.5000,-0.6552,0.510797,0.020000
XZ,0.5000,-0.4483,0.5000,-0.5862,0.510937,0.014000
XZ,0.5000,-0.4483,0.5000,-0.5172,0.511075,0.023000
XZ,0.5000,-0.4483,0.5000,-0.4483,0.511211,0.024000
XZ,0.5000,-0.4483,0.5000,-0.3793,0.511346,0.022000
XZ,0.5000,-0.4483,0.5000,-0.3103,0.511480,0.015000
XZ,0.5000,-0.4483,0.5000,-0.2414,0.511612,0.022000
XZ,0.5000,-0.4483,0.5000,-0.1724,0.511743,0.026000
XZ,0.5000,-0.4483,0.5000,-0.1034,0.511872,0.035000
XZ,0.5000,-0.4483,0.5000,-0.0345,0.512000,0.017000
XZ,0.5000,-0.4483,0.5000,0.0345,0.512126,0.028000
XZ,0.5000,-0.4483,0.5000,0.1034,0.512250,0.029000
XZ,0.5000,-0.4483,0.5000,0.1724,0.512373,0.023000
XZ,0.5000,-0.4483,0.5000,0.2414,0.512494,0.040000
XZ,0.5000,-0.4483,0.5000,0.3103,0.512614,0.025000
XZ,0.5000,-0.4483,0.5000,0.3793,0.512732,0.025000
XZ,0.5000,-0.4483,0.5000,0.4483,0.512848,0.033000
XZ,0.5000,-0.4483,0.5000,0.5172,0.512963,0.031000
XZ,0.5000,-0.4483,0.5000,0.5862,0.513076,0.037000
XZ,0.5000,-0.4483,0.5000,0.6552,0.513187,0.037000
XZ,0.5000,-0.4483,0.5000,0.7241,0.513296,0.029000
XZ,0.5000,-0.4483,0.5000,0.7931,0.513403,0.038000
XZ,0.5000,-0.4483,0.5000,0.8621,0.513509,0.022000
XZ,0.5000,-0.4483,0.5000,0.9310,0.513613,0.038000
XZ,0.5000,-0.4483,0.5000,1.0000,0.513715,0.024000
XZ,0.5000,-0.3793,0.5000,-1.0000,0.532638,0.067000
XZ,0.5000,-0.3793,0.5000,-0.9310,0.533344,0.056000
XZ,0.5000,-0.3793,0.5000,-0.8621,0.534051,0.045000
XZ,0.5000,-0.3793,0.5000,-0.7931,0.534759,0.054000
XZ,0.5000,-0.3793,0.5000,-0.7241,0.535469,0.063000
XZ,0.5000,-0.3793,0.5000,-0.6552,0.536180,0.046000
XZ,0.5000,-0.3793,0.5000,-0.5862,0.536891,0.058000
XZ,0.5000,-0.3793,0.5000,-0.5172,0.537603,0.063000
XZ,0.5000,-0.3793,0.5000,-0.4483,0.538316,0.057000
XZ,0.5000,-0.3793,0.5000,-0.3793,0.539029,0.073000
XZ,0.5000,-0.3793,0.5000,-0.3103,0.539741,0.066000
XZ,0.5000,-0.3793,0.5000,-0.2414,0.540454,0.072000
XZ,0.5000,-0.3793,0.5000,-0.1724,0.541167,0.091000
XZ,0.5000,-0.3793,0.5000,-0.1034,0.541879,0.071000
XZ,0.5000,-0.3793,0.5000,-0.0345,0.542590,0.070000
XZ,0.5000,-0.3793,0.5000,0.0345,0.543301,0.086000
XZ,0.5000,-0.3793,0.5000,0.1034,0.544010,0.083000
XZ,0.5000,-0.3793,0.5000,0.1724,0.544719,0.083000
XZ,0.5000,-0.3793,0.5000,0.2414,0.545425,0.075000
XZ,0.5000,-0.3793,0.5000,0.3103,0.546131,0.079000
XZ,0.5000,-0.3793,0.5000,0.3793,0.546835,0.096000
XZ,0.5000,-0.3793,0.5000,0.4483,0.547537,0.101000
XZ,0.5000,-0.3793,0.5000,0.5172,0.548236,0.095000
XZ,0.5000,-0.3793,0.5000,0.5862,0.548934,0.083000
XZ,0.5000,-0.3793,0.5000,0.6552,0.549629,0.095000
XZ,0.5000,-0.3793,0.5000,0.7241,0.550321,0.089000
XZ,0.5000,-0.3793,0.5000,0.7931,0.551011,0.088000
XZ,0.5000,-0.3793,0.5000,0.8621,0.551697,0.105000
XZ,0.5000,-0.3793,0.5000,0.9310,0.552381,0.096000
XZ,0.5000,-0.3793,0.5000,1.0000,0.553061,0.105000
XZ,0.5000,-0.3103,0.5000,-1.0000,0.588244,0.141000
XZ,0.5000,-0.3103,0.5000,-0.9310,0.589917,0.171000
XZ,0.5000,-0.3103,0.5000,-0.8621,0.591591,0.142000
XZ,0.5000,-0.3103,0.5000,-0.7931,0.593267,0.176000
XZ,0.5000,-0.3103,0.5000,-0.7241,0.594943,0.172000
XZ,0.5000,-0.3103,0.5000,-0.6552,0.596619,0.160000
XZ,0.5000,-0.3103,0.5000,-0.5862,0.598295,0.162000
XZ,0.5000,-0.3103,0.5000,-0.5172,0.599971,0.174000
XZ,0.5000,-0.3103,0.5000,-0.4483,0.601647,0.176000
XZ,0.5000,-0.3103,0.5000,-0.3793,0.603323,0.184000
XZ,0.5000,-0.3103,0.5000,-0.3103,0.604997,0.198000
XZ,0.5000,-0.3103,0.5000,-0.2414,0.606671,0.177000
XZ,0.5000,-0.3103,0.5000,-0.1724,0.608343,0.201000
XZ,0.5000,-0.3103,0.5000,-0.1034,0.610014,0.206000
XZ,0.5000,-0.3103,0.5000,-0.0345,0.611683,0.199000
XZ,0.5000,-0.3103,0.5000,0.0345,0.613350,0.195000
XZ,0.5000,-0.3103,0.5000,0.1034,0.615015,0.218000
XZ,0.5000,-0.3103,0.5000,0.1724,0.616678,0.221000
XZ,0.5000,-0.3103,0.5000,0.2414,0.618337,0.210000
XZ,0.5000,-0.3103,0.5000,0.3103,0.619994,0.220000
XZ,0.5000,-0.3103,0.5000,0.3793,0.621648,0.212000
XZ,0.5000,-0.3103,0.5000,0.4483,0.623298,0.213000
XZ,0.5000,-0.3103,0.5000,0.5172,0.624945,0.253000
XZ,0.5000,-0.3103,0.5000,0.5862,0.626587,0.205000
XZ,0.5000,-0.3103,0.5000,0.6552,0.628226,0.233000
XZ,0.5000,-0.3103,0.5000,0.7241,0.629860,0.230000
XZ,0.5000,-0.3103,0.5000,0.7931,0.631490,0.225000
XZ,0.5000,-0.3103,0.5000,0.8621,0.633114,0.227000
XZ,0.5000,-0.3103,0.5000,0.9310,0.634734,0.246000
XZ,0.5000,-0.3103,0.5000,1.0000,0.636348,0.250000
XZ,0.5000,-0.2414,0.5000,-1.0000,0.646230,0.263000
XZ,0.5000,-0.2414,0.5000,-0.9310,0.648708,0.255000
XZ,0.5000,-0.2414,0.5000,-0.8621,0.651181,0.261000
XZ,0.5000,-0.2414,0.5000,-0.7931,0.653648,0.252000
XZ,0.5000,-0.2414,0.5000,-0.7241,0.656109,0.272000
XZ,0.5000,-0.2414,0.5000,-0.6552,0.658564,0.275000
XZ,0.5000,-0.2414,0.5000,-0.5862,0.661012,0.308000
XZ,0.5000,-0.2414,0.5000,-0.5172,0.663455,0.283000
XZ,0.5000,-0.2414,0.5000,-0.4483,0.665890,0.286000
XZ,0.5000,-0.2414,0.5000,-0.3793,0.668319,0.282000
XZ,0.5000,-0.2414,0.5000,-0.3103,0.670741,0.322000
XZ,0.5000,-0.2414,0.5000,-0.2414,0.673156,0.327000
XZ,0.5000,-0.2414,0.5000,-0.1724,0.675563,0.320000
XZ,0.5000,-0.2414,0.5000,-0.1034,0.677963,0.340000
XZ,0.5000,-0.2414,0.5000,-0.0345,0.680355,0.336000
XZ,0.5000,-0.2414,0.5000,0.0345,0.682739,0.349000
XZ,0.5000,-0.2414,0.5000,0.1034,0.685115,0.351000
XZ,0.5000,-0.2414,0.5000,0.1724,0.687482,0.371000
XZ,0.5000,-0.2414,0.5000,0.2414,0.689841,0.367000
XZ,0.5000,-0.2414,0.5000,0.3103,0.692192,0.351000
XZ,0.5000,-0.2414,0.5000,0.3793,0.694533,0.359000
XZ,0.5000,-0.2414,0.5000,0.4483,0.696866,0.384000
XZ,0.5000,-0.2414,0.5000,0.5172,0.699189,0.385000
XZ,0.5000,-0.2414,0.5000,0.5862,0.701503,0.383000
XZ,0.5000,-0.2414,0.5000,0.6552,0.703807,0.398000
XZ,0.5000,-0.2414,0.5000,0.7241,0.706102,0.380000
XZ,0.5000,-0.2414,0.5000,0.7931,0.708386,0.388000
XZ,0.5000,-0.2414,0.5000,0.8621,0.710661,0.387000
XZ,0.5000,-0.2414,0.5000,0.9310,0.712925,0.429000
XZ,0.5000,-0.2414,0.5000,1.0000,0.715178,0.408000
XZ,0.5000,-0.1724,0.5000,-1.0000,0.699121,0.353000
XZ,0.5000,-0.1724,0.5000,-0.9310,0.702053,0.370000
XZ,0.5000,-0.1724,0.5000,-0.8621,0.704963,0.406000
XZ,0.5000,-0.1724,0.5000,-0.7931,0.707852,0.363000
XZ,0.5000,-0.1724,0.5000,-0.7241,0.710718,0.377000
XZ,0.5000,-0.1724,0.5000,-0.6552,0.713562,0.391000
XZ,0.5000,-0.1724,0.5000,-0.5862,0.716384,0.410000
XZ,0.5000,-0.1724,0.5000,-0.5172,0.719183,0.404000
XZ,0.5000,-0.1724,0.5000,-0.4483,0.721960,0.429000
XZ,0.5000,-0.1724,0.5000,-0.3793,0.724714,0.419000
XZ,0.5000,-0.1724,0.5000,-0.3103,0.727445,0.438000
XZ,0.5000,-0.1724,0.5000,-0.2414,0.730153,0.442000
XZ,0.5000,-0.1724,0.5000,-0.1724,0.732839,0.452000
XZ,0.5000,-0.1724,0.5000,-0.1034,0.735502,0.416000
XZ,0.5000,-0.1724,0.5000,-0.0345,0.738141,0.457000
XZ,0.5000,-0.1724,0.5000,0.0345,0.740757,0.467000
XZ,0.5000,-0.1724,0.5000,0.1034,0.743350,0.469000
XZ,0.5000,-0.1724,0.5000,0.1724,0.745920,0.472000
XZ,0.5000,-0.1724,0.5000,0.2414,0.748467,0.484000
XZ,0.5000,-0.1724,0.5000,0.3103,0.750990,0.466000
XZ,0.5000,-0.1724,0.5000,0.3793,0.753490,0.487000
XZ,0.5000,-0.1724,0.5000,0.4483,0.755967,0.464000
XZ,0.5000,-0.1724,0.5000,0.5172,0.758420,0.481000
XZ,0.5000,-0.1724,0.5000,0.5862,0.760850,0.492000
XZ,0.5000,-0.1724,0.5000,0.6552,0.763257,0.520000
XZ,0.5000,-0.1724,0.5000,0.7241,0.765640,0.507000
XZ,0.5000,-0.1724,0.5000,0.7931,0.768000,0.490000
XZ,0.5000,-0.1724,0.5000,0.8621,0.770336,0.524000
XZ,0.5000,-0.1724,0.5000,0.9310,0.772650,0.509000
XZ,0.5000,-0.1724,0.5000,1.0000,0.774940,0.507000
XZ,0.5000,-0.1034,0.5000,-1.0000,0.740731,0.391000
XZ,0.5000,-0.1034,0.5000,-0.9310,0.743749,0.428000
XZ,0.5000,-0.1034,0.5000,-0.8621,0.746722,0.441000
XZ,0.5000,-0.1034,0.5000,-0.7931,0.749649,0.425000
XZ,0.5000,-0.1034,0.5000,-0.7241,0.752528,0.431000
XZ,0.5000,-0.1034,0.5000,-0.6552,0.755361,0.458000
XZ,0.5000,-0.1034,0.5000,-0.5862,0.758148,0.465000
XZ,0.5000,-0.1034,0.5000,-0.5172,0.760887,0.466000
XZ,0.5000,-0.1034,0.5000,-0.4483,0.763579,0.452000
XZ,0.5000,-0.1034,0.5000,-0.3793,0.766225,0.445000
XZ,0.5000,-0.1034,0.5000,-0.3103,0.768823,0.481000
XZ,0.5000,-0.1034,0.5000,-0.2414,0.771373,0.491000
XZ,0.5000,-0.1034,0.5000,-0.1724,0.773877,0.477000
XZ,0.5000,-0.1034,0.5000,-0.1034,0.776333,0.490000
XZ,0.5000,-0.1034,0.5000,-0.0345,0.778742,0.514000
XZ,0.5000,-0.1034,0.5000,0.0345,0.781103,0.508000
XZ,0.5000,-0.1034,0.5000,0.1034,0.783417,0.500000
XZ,0.5000,-0.1034,0.5000,0.1724,0.785684,0.517000
XZ,0.5000,-0.1034,0.5000,0.2414,0.787903,0.531000
XZ,0.5000,-0.1034,0.5000,0.3103,0.790075,0.505000
XZ,0.5000,-0.1034,0.5000,0.3793,0.792200,0.519000
XZ,0.5000,-0.1034,0.5000,0.4483,0.794278,0.538000
XZ,0.5000,-0.1034,0.5000,0.5172,0.796309,0.555000
XZ,0.5000,-0.1034,0.5000,0.5862,0.798293,0.564000
XZ,0.5000,-0.1034,0.5000,0.6552,0.800231,0.527000
XZ,0.5000,-0.1034,0.5000,0.7241,0.802122,0.516000
XZ,0.5000,-0.1034,0.5000,0.7931,0.803966,0.544000
XZ,0.5000,-0.1034,0.5000,0.8621,0.805764,0.566000
XZ,0.5000,-0.1034,0.5000,0.9310,0.807516,0.550000
XZ,0.5000,-0.1034,0.5000,1.0000,0.809222,0.578000
XZ,0.5000,-0.0345,0.5000,-1.0000,0.767930,0.415000
XZ,0.5000,-0.0345,0.5000,-0.9310,0.770853,0.438000
XZ,0.5000,-0.0345,0.5000,-0.8621,0.773708,0.453000
XZ,0.5000,-0.0345,0.5000,-0.7931,0.776493,0.449000
XZ,0.5000,-0.0345,0.5000,-0.7241,0.779208,0.447000
XZ,0.5000,-0.0345,0.5000,-0.6552,0.781853,0.464000
XZ,0.5000,-0.0345,0.5000,-0.5862,0.784428,0.476000
XZ,0.5000,-0.0345,0.5000,-0.5172,0.786933,0.480000
XZ,0.5000,-0.0345,0.5000,-0.4483,0.789367,0.496000
XZ,0.5000,-0.0345,0.5000,-0.3793,0.791730,0.482000
XZ,0.5000,-0.0345,0.5000,-0.3103,0.794022,0.463000
XZ,0.5000,-0.0345,0.5000,-0.2414,0.796243,0.506000
XZ,0.5000,-0.0345,0.5000,-0.1724,0.798393,0.477000
XZ,0.5000,-0.0345,0.5000,-0.1034,0.800470,0.507000
XZ,0.5000,-0.0345,0.5000,-0.0345,0.802477,0.524000
XZ,0.5000,-0.0345,0.5000,0.0345,0.804411,0.521000
XZ,0.5000,-0.0345,0.5000,0.1034,0.806274,0.532000
XZ,0.5000,-0.0345,0.5000,0.1724,0.808065,0.526000
XZ,0.5000,-0.0345,0.5000,0.2414,0.809785,0.535000
XZ,0.5000,-0.0345,0.5000,0.3103,0.811432,0.553000
XZ,0.5000,-0.0345,0.5000,0.3793,0.813008,0.540000
XZ,0.5000,-0.0345,0.5000,0.4483,0.814511,0.581000
XZ,0.5000,-0.0345,0.5000,0.5172,0.815943,0.538000
XZ,0.5000,-0.0345,0.5000,0.5862,0.817303,0.564000
XZ,0.5000,-0.0345,0.5000,0.6552,0.818592,0.544000
XZ,0.5000,-0.0345,0.5000,0.7241,0.819809,0.573000
XZ,0.5000,-0.0345,0.5000,0.7931,0.820955,0.558000
XZ,0.5000,-0.0345,0.5000,0.8621,0.822029,0.553000
XZ,0.5000,-0.0345,0.5000,0.9310,0.823032,0.550000
XZ,0.5000,-0.0345,0.5000,1.0000,0.823964,0.571000
XZ,0.5000,0.0345,0.5000,-1.0000,0.779111,0.390000
XZ,0.5000,0.0345,0.5000,-0.9310,0.781982,0.388000
XZ,0.5000,0.0345,0.5000,-0.8621,0.784775,0.437000
