scan_kind,x_axis,y_axis,x_index,y_index,rabi_ratio,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,score
heatmap,rabi,sideband,13,1,0.95999999999999996,-2,0,0.31705687790440634,0.37178322061638724,0.15557995073960321,0.15557995073960321,0.37178322061638724
heatmap,rabi,sideband,14,1,0.97333333333333338,-2,0,0.30981512719957849,0.37403865313609858,0.15807310983216144,0.15807310983216144,0.37403865313609858
heatmap,rabi,sideband,15,1,0.98666666666666669,-2,0,0.3029695224914119,0.37733033224863777,0.15985007262997517,0.15985007262997517,0.37733033224863777
heatmap,rabi,sideband,16,1,1,-2,0,0.29661578083766948,0.38171448613877856,0.16083486651177603,0.16083486651177603,0.38171448613877856
heatmap,rabi,sideband,17,1,1.0133333333333334,-2,0,0.2908295318980334,0.38721771457589832,0.16097637676303414,0.16097637676303414,0.38721771457589832
heatmap,rabi,sideband,18,1,1.0266666666666666,-2,0,0.28566420062855685,0.39383491889956973,0.16025044023593671,0.16025044023593671,0.39383491889956973
heatmap,rabi,sideband,19,1,1.04,-2,0,0.28115006577406609,0.40152854986200681,0.15866069218196352,0.15866069218196352,0.40152854986200681
heatmap,rabi,sideband,20,1,1.0533333333333332,-2,0,0.27729452531380133,0.41022920689129411,0.15623813389745225,0.15623813389745225,0.41022920689129411
heatmap,rabi,sideband,21,1,1.0666666666666667,-2,0,0.27408351457655761,0.4198374807654941,0.15303950232897415,0.15303950232897415,0.4198374807654941
heatmap,rabi,sideband,22,1,1.0800000000000001,-2,0,0.27148396720350992,0.43022699232562495,0.14914452023543256,0.14914452023543256,0.43022699232562495
