n_pts,N_shots,seed,axis,u_proj,Q_obs,sig_obs
250,1000,7,fsb,-0.478731,0.376000,0.015322
250,1000,7,fsb,-0.155416,0.410000,0.015676
250,1000,7,fcl,-0.281149,0.444000,0.015674
250,1000,7,fsb,-0.271626,0.395000,0.015537
250,1000,7,fsb,-0.291632,0.384000,0.015016
250,1000,7,fcl,0.468179,0.171000,0.012404
250,1000,7,amp,0.133370,0.995000,0.001954
250,1000,7,fcl,-0.007399,0.994000,0.003435
250,1000,7,fsb,-0.022747,0.994000,0.003435
250,1000,7,amp,-0.071202,0.994000,0.003435
250,1000,7,fsb,0.239502,0.560000,0.015735
250,1000,7,fcl,0.331696,0.318000,0.014605
250,1000,7,fsb,0.460033,0.468000,0.015799
250,1000,7,amp,0.395704,0.981000,0.005015
250,1000,7,fsb,-0.379278,0.385000,0.015547
250,1000,7,fsb,-0.272397,0.281000,0.014241
250,1000,7,fsb,-0.247232,0.300000,0.014337
250,1000,7,fsb,-0.149668,0.514000,0.015797
250,1000,8,fcl,-0.143499,0.822000,0.012280
250,1000,8,fsb,0.345207,0.517000,0.015811
250,1000,8,amp,0.350460,0.754000,0.013725
250,1000,8,fcl,0.030765,0.812000,0.012206
250,1000,8,fsb,0.094682,0.812000,0.012206
250,1000,8,amp,0.013023,0.812000,0.012206
250,1000,8,fsb,-0.131474,0.576000,0.015650
250,1000,8,fsb,-0.134621,0.560000,0.015684
250,1000,8,amp,0.230919,0.833000,0.012275
250,1000,8,amp,0.343453,0.862000,0.010987
250,1000,8,fsb,0.314548,0.491000,0.015804
250,1000,8,fcl,-0.154065,0.795000,0.012763
250,1000,8,amp,0.262800,0.974000,0.004900
250,1000,8,amp,0.362832,0.846000,0.011117
250,1000,8,fsb,-0.326462,0.340000,0.015047
250,1000,8,amp,-0.491267,0.899000,0.009770
250,1000,8,amp,0.382999,0.988000,0.003330
250,1000,8,amp,-0.443020,0.847000,0.011286
250,1000,8,fsb,0.493634,0.471000,0.015791
250,1000,8,fcl,0.034346,0.724000,0.014311
250,1000,8,fsb,-0.097889,0.724000,0.014311
250,1000,8,amp,0.049988,0.724000,0.014311
250,1000,8,amp,-0.454145,0.977000,0.005178
250,1000,8,fcl,0.026758,0.746000,0.013840
250,1000,8,fsb,-0.095513,0.746000,0.013840
250,1000,8,amp,-0.013555,0.746000,0.013840
250,1000,8,amp,0.419568,0.848000,0.011509
250,1000,8,fcl,-0.231168,0.573000,0.015550
250,1000,8,fsb,0.176903,0.593000,0.015496
250,1000,8,amp,-0.157387,0.811000,0.011848
250,1000,9,fcl,0.278365,0.488000,0.015799
250,1000,9,fcl,0.185075,0.696000,0.014464
250,1000,9,amp,0.455522,0.940000,0.007401
250,1000,9,amp,0.268262,0.815000,0.011506
250,1000,9,fcl,0.081492,0.925000,0.007764
250,1000,9,fsb,0.018854,0.925000,0.007764
250,1000,9,amp,0.004232,0.925000,0.007764
250,1000,9,fcl,-0.139812,0.707000,0.013936
250,1000,9,fcl,0.265658,0.475000,0.015766
250,1000,9,fsb,-0.345442,0.394000,0.015408
250,1000,9,fcl,-0.116010,0.770000,0.013433
250,1000,9,fcl,-0.231154,0.596000,0.015547
250,1000,9,fcl,-0.415798,0.371000,0.015241
250,1000,9,fsb,0.305253,0.517000,0.015810
250,1000,9,fcl,0.466474,0.176000,0.012274
250,1000,9,fcl,0.123082,0.637000,0.015170
250,1000,9,fcl,-0.270884,0.448000,0.015693
250,1000,10,fsb,0.182879,0.598000,0.015537
250,1000,10,amp,0.219590,0.935000,0.007300
250,1000,10,fcl,0.026376,0.901000,0.009137
250,1000,10,fsb,-0.051207,0.901000,0.009137
250,1000,10,amp,0.051723,0.901000,0.009137
250,1000,10,amp,-0.400958,0.817000,0.012223
250,1000,10,fsb,-0.269266,0.365000,0.015182
250,1000,10,amp,0.456749,0.700000,0.014676
250,1000,10,fcl,0.343170,0.386000,0.015390
250,1000,10,amp,-0.334594,0.920000,0.009106
250,1000,10,fcl,-0.477952,0.299000,0.014807
250,1000,10,amp,-0.347619,0.897000,0.008754
250,1000,10,fsb,0.499769,0.456000,0.015793
250,1000,10,amp,-0.424176,0.877000,0.010588
250,1000,10,fsb,-0.409335,0.396000,0.015495
250,1000,10,fsb,0.241915,0.507000,0.015810
250,1000,10,fcl,-0.052837,0.939000,0.007609
250,1000,10,fsb,-0.035509,0.939000,0.007609
250,1000,10,amp,-0.044889,0.939000,0.007609
250,1000,10,amp,-0.214467,0.958000,0.006734
250,1000,10,fcl,0.053935,0.844000,0.011260
250,1000,10,fsb,0.078877,0.844000,0.011260
250,1000,10,amp,0.023025,0.844000,0.011260
250,1000,10,fsb,0.250569,0.537000,0.015772
250,1000,10,fcl,-0.383847,0.440000,0.015610
250,1000,10,amp,-0.134446,0.909000,0.009466
250,1000,10,fsb,0.379773,0.480000,0.015807
250,1000,10,amp,-0.458424,0.939000,0.007029
250,1000,10,fsb,-0.463726,0.356000,0.015290
250,1000,11,amp,-0.340279,0.854000,0.011641
250,1000,11,amp,-0.133017,0.940000,0.007251
250,1000,11,fsb,0.456730,0.462000,0.015769
250,1000,11,fcl,-0.193712,0.527000,0.015783
250,1000,11,fsb,0.329651,0.503000,0.015809
250,1000,11,fsb,-0.148663,0.528000,0.015790
250,1000,11,amp,0.174677,0.808000,0.012141
250,1000,11,amp,0.410819,0.924000,0.007948
250,1000,11,amp,-0.205471,0.931000,0.007878
250,1000,11,fsb,0.112812,0.792000,0.013103
250,1000,11,amp,0.240508,0.969000,0.005330
250,1000,11,fcl,0.441130,0.263000,0.013654
250,1000,11,fcl,-0.362728,0.352000,0.015300
250,1000,11,fcl,-0.379246,0.397000,0.015486
250,1000,11,amp,-0.441367,0.878000,0.009632
250,1000,11,amp,-0.432621,0.746000,0.013165
250,1000,11,fcl,-0.230829,0.627000,0.015224
250,1000,11,amp,0.263087,0.899000,0.008791
250,1000,11,amp,0.212500,0.949000,0.006894
250,1000,11,fsb,0.347823,0.434000,0.015711
250,1000,11,fsb,0.328509,0.500000,0.015808
250,1000,11,fcl,0.221702,0.667000,0.015156
250,1000,11,amp,0.300881,0.888000,0.009847
250,1000,11,fcl,0.000979,0.834000,0.012308
250,1000,11,fsb,0.096529,0.834000,0.012308
250,1000,11,amp,0.004127,0.834000,0.012308
250,1000,11,fsb,-0.207797,0.360000,0.015129
250,1000,11,fcl,0.072036,0.942000,0.006742
250,1000,11,fsb,-0.004729,0.942000,0.006742
250,1000,11,amp,0.065351,0.942000,0.006742
250,1000,11,fsb,0.321223,0.493000,0.015811
250,1000,11,fsb,0.209772,0.579000,0.015643
250,1000,11,fsb,0.368646,0.492000,0.015804
250,1000,12,fcl,0.240864,0.604000,0.015416
250,1000,12,fsb,-0.111153,0.594000,0.015425
250,1000,12,amp,0.113594,0.920000,0.008216
250,1000,12,fcl,0.463306,0.198000,0.012823
250,1000,12,fsb,-0.216854,0.398000,0.015324
250,1000,12,amp,-0.443618,0.889000,0.009527
250,1000,12,fsb,0.498464,0.483000,0.015797
250,1000,12,fcl,0.002649,0.901000,0.009380
250,1000,12,fsb,-0.057130,0.901000,0.009380
250,1000,12,amp,0.012448,0.901000,0.009380
250,1000,12,fcl,0.160659,0.756000,0.013814
250,1000,12,amp,-0.209913,0.995000,0.001993
250,1000,12,amp,-0.394218,0.814000,0.012755
250,1000,12,fcl,0.120669,0.868000,0.010671
250,1000,12,fsb,-0.315289,0.337000,0.014941
250,1000,12,fcl,-0.150790,0.700000,0.014645
250,1000,12,fcl,-0.412319,0.420000,0.015429
250,1000,12,amp,-0.234461,0.991000,0.003461
250,1000,12,fcl,0.161936,0.761000,0.013327
250,1000,12,fcl,0.326609,0.423000,0.015573
250,1000,12,fcl,0.373036,0.321000,0.014880
250,1000,12,fcl,0.145801,0.577000,0.015636
250,1000,12,fcl,0.242514,0.580000,0.015730
250,1000,12,fsb,-0.235339,0.252000,0.013866
250,1000,12,fcl,-0.446608,0.339000,0.014701
250,1000,12,amp,0.310249,0.848000,0.011936
250,1000,12,fcl,0.083013,0.837000,0.011638
250,1000,12,fsb,0.077210,0.837000,0.011638
250,1000,12,amp,0.039869,0.837000,0.011638
250,1000,12,amp,0.100597,0.894000,0.009808
250,1000,12,fcl,0.238846,0.635000,0.015347
250,1000,12,fsb,-0.339217,0.383000,0.015496
250,1000,12,amp,-0.287353,0.961000,0.005744
250,1000,12,fsb,-0.214146,0.313000,0.014647
250,1000,12,fcl,-0.215480,0.600000,0.015438
250,1000,13,amp,0.151666,0.975000,0.004804
250,1000,13,fsb,-0.439336,0.472000,0.015752
250,1000,13,amp,-0.406350,0.759000,0.013364
250,1000,13,fcl,-0.031641,0.976000,0.003889
250,1000,13,fsb,0.012521,0.976000,0.003889
250,1000,13,amp,-0.028033,0.976000,0.003889
250,1000,13,fsb,0.113465,0.774000,0.013564
250,1000,13,fsb,0.493812,0.473000,0.015764
250,1000,13,fsb,0.341652,0.490000,0.015809
250,1000,13,fcl,0.300749,0.454000,0.015729
250,1000,13,amp,0.304463,0.902000,0.009106
250,1000,13,amp,0.136569,0.957000,0.006172
250,1000,13,amp,0.491413,0.889000,0.009755
250,1000,13,amp,-0.118524,0.910000,0.008892
250,1000,13,fsb,-0.351147,0.410000,0.015247
250,1000,13,fcl,0.336304,0.284000,0.014630
250,1000,13,fcl,-0.021678,0.894000,0.009237
250,1000,13,fsb,0.058498,0.894000,0.009237
250,1000,13,amp,-0.063226,0.894000,0.009237
250,1000,13,amp,0.177273,0.997000,0.001380
250,1000,13,fsb,0.214078,0.591000,0.015492
250,1000,13,amp,0.218198,0.919000,0.008655
250,1000,13,fsb,0.458193,0.476000,0.015786
250,1000,13,amp,0.112825,0.981000,0.005516
250,1000,13,fcl,0.062707,0.948000,0.007501
250,1000,13,fsb,-0.028405,0.948000,0.007501
250,1000,13,amp,-0.070242,0.948000,0.007501
250,1000,14,amp,-0.135896,0.765000,0.013455
250,1000,14,amp,0.423902,0.926000,0.008499
250,1000,14,fcl,0.166259,0.622000,0.015397
250,1000,14,fsb,0.138759,0.688000,0.014458
250,1000,14,fcl,0.494056,0.181000,0.012498
250,1000,14,amp,0.406084,0.885000,0.009963
250,1000,14,fsb,-0.403488,0.437000,0.015622
250,1000,14,fsb,-0.155069,0.511000,0.015799
250,1000,14,fcl,-0.245167,0.603000,0.015432
250,1000,14,amp,-0.233400,0.924000,0.008355
250,1000,14,amp,-0.193633,0.938000,0.007203
250,1000,14,fcl,-0.226771,0.632000,0.015292
250,1000,14,amp,-0.251129,0.803000,0.012976
250,1000,14,amp,-0.115186,0.793000,0.012762
250,1000,14,fcl,-0.269653,0.532000,0.015708
250,1000,14,fcl,0.319670,0.398000,0.015474
250,1000,14,amp,-0.306324,0.912000,0.008288
250,1000,14,fcl,-0.344387,0.463000,0.015709
250,1000,14,fcl,0.420535,0.243000,0.013937
250,1000,14,fsb,0.149642,0.701000,0.014727
250,1000,14,fsb,0.262505,0.515000,0.015766
250,1000,14,fsb,-0.168084,0.433000,0.015717
250,1000,14,fcl,-0.294168,0.474000,0.015801
250,1000,14,amp,0.127916,0.953000,0.007197
250,1000,14,fcl,-0.245995,0.514000,0.015801
250,1000,14,amp,0.211758,0.862000,0.010932
250,1000,15,fcl,0.021271,0.894000,0.010215
250,1000,15,fsb,0.067461,0.894000,0.010215
250,1000,15,amp,-0.082802,0.894000,0.010215
250,1000,15,fsb,0.257021,0.541000,0.015782
250,1000,15,fcl,-0.033210,0.987000,0.005167
250,1000,15,fsb,-0.025458,0.987000,0.005167
250,1000,15,amp,-0.033993,0.987000,0.005167
250,1000,15,fcl,0.036035,0.859000,0.010988
250,1000,15,fsb,0.076524,0.859000,0.010988
250,1000,15,amp,-0.027293,0.859000,0.010988
250,1000,15,fsb,-0.377090,0.391000,0.015265
250,1000,15,fcl,0.228563,0.607000,0.015468
250,1000,15,fsb,0.293309,0.455000,0.015766
250,1000,15,fsb,0.473431,0.490000,0.015750
250,1000,15,fsb,0.403889,0.493000,0.015796
250,1000,15,fsb,-0.204349,0.371000,0.015190
250,1000,15,fcl,-0.151914,0.761000,0.013148
250,1000,15,fsb,-0.329870,0.339000,0.015128
250,1000,15,fcl,0.052539,0.947000,0.006434
250,1000,15,fsb,-0.021119,0.947000,0.006434
250,1000,15,amp,0.082663,0.947000,0.006434
250,1000,15,amp,0.268692,0.969000,0.005384
250,1000,15,fcl,-0.445764,0.347000,0.015222
250,1000,15,fsb,-0.209625,0.273000,0.014637
250,1000,15,amp,-0.477594,0.790000,0.012770
250,1000,15,fcl,-0.201361,0.693000,0.014525
250,1000,15,fsb,0.379304,0.496000,0.015808
250,1000,15,fcl,-0.026903,0.879000,0.010485
250,1000,15,fsb,-0.066642,0.879000,0.010485
250,1000,15,amp,-0.065592,0.879000,0.010485
250,1000,15,amp,0.145133,0.842000,0.012249
250,1000,15,fsb,0.143704,0.678000,0.014450
250,1000,15,fsb,0.343016,0.524000,0.015811
250,1000,16,amp,0.421616,0.719000,0.014485
250,1000,16,fcl,-0.049252,0.979000,0.004943
250,1000,16,fsb,0.008638,0.979000,0.004943
250,1000,16,amp,-0.006036,0.979000,0.004943
250,1000,16,fcl,0.253724,0.543000,0.015804
250,1000,16,fcl,-0.497900,0.326000,0.014688
250,1000,16,amp,0.233210,0.893000,0.009121
250,1000,16,fcl,-0.298306,0.496000,0.015806
250,1000,16,fcl,0.008913,0.989000,0.003780
250,1000,16,fsb,-0.021148,0.989000,0.003780
250,1000,16,amp,0.038870,0.989000,0.003780
250,1000,16,fcl,0.477493,0.218000,0.012797
250,1000,16,fsb,0.395499,0.470000,0.015802
250,1000,16,fcl,0.464652,0.209000,0.013060
250,1000,16,fcl,0.010432,0.958000,0.006570
250,1000,16,fsb,0.041419,0.958000,0.006570
250,1000,16,amp,0.054589,0.958000,0.006570
250,1000,16,fsb,-0.425874,0.404000,0.015503
250,1000,16,fsb,0.120662,0.730000,0.013799
250,1000,16,fsb,-0.238097,0.366000,0.015013
250,1000,16,fsb,0.197735,0.572000,0.015672
250,1000,16,fcl,0.362250,0.353000,0.015118
250,1000,16,fsb,-0.137993,0.523000,0.015806
250,1000,16,amp,0.344841,0.856000,0.010805
250,1000,16,fsb,-0.488961,0.478000,0.015766
250,1000,16,fcl,0.347946,0.355000,0.015327
250,1000,16,amp,0.319458,0.952000,0.006473
250,1000,16,amp,-0.281791,0.931000,0.007570
250,1000,16,amp,0.199426,0.967000,0.005191
250,1000,16,fsb,-0.218626,0.400000,0.015517
250,1000,16,fcl,0.175504,0.571000,0.015449
250,1000,16,fcl,0.450461,0.235000,0.013396
250,1000,17,amp,0.295979,0.900000,0.009914
250,1000,17,fsb,0.270234,0.518000,0.015811
250,1000,17,fcl,0.188990,0.680000,0.014568
250,1000,17,amp,-0.153140,0.950000,0.007459
250,1000,17,amp,0.222271,0.747000,0.013051
250,1000,17,fcl,0.374657,0.246000,0.013886
250,1000,17,fsb,-0.224736,0.321000,0.014674
250,1000,17,amp,-0.272197,0.918000,0.008956
250,1000,17,amp,-0.477425,0.837000,0.011764
250,1000,17,amp,-0.168075,0.815000,0.012097
250,1000,17,fcl,0.077109,0.961000,0.007050
250,1000,17,fsb,-0.000688,0.961000,0.007050
250,1000,17,amp,0.084118,0.961000,0.007050
250,1000,17,fcl,-0.306504,0.492000,0.015811
250,1000,17,fcl,-0.249792,0.605000,0.015622
250,1000,17,amp,0.258228,0.981000,0.004397
250,1000,17,fcl,-0.297218,0.511000,0.015808
250,1000,17,fcl,0.327707,0.418000,0.015626
250,1000,17,amp,0.165949,0.956000,0.007420
250,1000,17,fcl,-0.023553,0.992000,0.002963
250,1000,17,fsb,-0.011094,0.992000,0.002963
250,1000,17,amp,0.028778,0.992000,0.002963
250,1000,17,amp,0.379312,0.792000,0.012537
250,1000,17,fcl,0.104863,0.893000,0.009343
250,1000,17,amp,0.495663,0.864000,0.010717
250,1000,17,fsb,0.289473,0.477000,0.015776
250,1000,17,fsb,0.440953,0.455000,0.015766
250,1000,17,fcl,-0.308066,0.512000,0.015809
250,1000,17,amp,-0.385292,0.885000,0.010507
250,1000,17,fcl,0.190914,0.737000,0.013956
250,1000,17,fsb,-0.220476,0.394000,0.015501
250,1000,17,fcl,0.443442,0.233000,0.013113
250,1000,17,fcl,-0.251144,0.561000,0.015701
250,1000,17,fcl,0.164629,0.776000,0.013277
250,1000,18,amp,0.141167,0.995000,0.002072
250,1000,18,amp,0.429929,0.913000,0.008995
250,1000,18,fsb,-0.160196,0.470000,0.015752
250,1000,18,fcl,-0.496406,0.286000,0.014431
250,1000,18,amp,0.293189,0.828000,0.011262
250,1000,18,fcl,-0.109484,0.758000,0.013603
250,1000,18,fcl,0.133697,0.795000,0.012577
250,1000,18,amp,0.101687,0.997000,0.001118
250,1000,18,fcl,-0.358108,0.397000,0.015318
250,1000,18,amp,0.439933,0.991000,0.003749
250,1000,18,amp,-0.459125,0.862000,0.011256
250,1000,18,fsb,0.144676,0.669000,0.014596
250,1000,18,fsb,0.405261,0.474000,0.015799
250,1000,18,fsb,-0.196231,0.392000,0.015556
250,1000,18,fcl,-0.363417,0.381000,0.015347
250,1000,18,fsb,0.129172,0.684000,0.014564
250,1000,18,fcl,-0.212584,0.675000,0.014939
250,1000,18,fsb,-0.137320,0.569000,0.015687
250,1000,18,fcl,0.299662,0.462000,0.015748
250,1000,18,fcl,0.434338,0.246000,0.013435
250,1000,18,fcl,0.044209,0.984000,0.004325
250,1000,18,fsb,0.005673,0.984000,0.004325
250,1000,18,amp,-0.009643,0.984000,0.004325
250,1000,18,fsb,-0.360462,0.415000,0.015497
250,1000,18,fsb,0.409716,0.492000,0.015799
250,1000,18,fsb,0.386575,0.436000,0.015774
250,1000,18,amp,0.216979,0.983000,0.004434
250,1000,18,fcl,-0.463491,0.342000,0.014830
250,1000,18,fcl,0.456529,0.189000,0.012469
250,1000,18,amp,0.146154,0.831000,0.012151
250,1000,18,fcl,-0.211597,0.658000,0.015156
250,1000,19,amp,0.251757,0.982000,0.003727
250,1000,19,amp,0.307612,0.909000,0.009046
250,1000,19,fcl,-0.462286,0.332000,0.014860
250,1000,19,fcl,0.338744,0.376000,0.015207
250,1000,19,fcl,-0.095519,0.685000,0.014736
250,1000,19,fsb,-0.088826,0.685000,0.014736
250,1000,19,amp,0.067506,0.685000,0.014736
250,1000,19,amp,0.214578,0.694000,0.014594
250,1000,19,fsb,-0.297661,0.323000,0.014881
250,1000,19,fsb,0.488750,0.482000,0.015780
250,1000,19,fcl,0.043665,0.974000,0.005120
250,1000,19,fsb,0.015942,0.974000,0.005120
250,1000,19,amp,-0.054876,0.974000,0.005120
250,1000,19,amp,-0.306697,0.776000,0.012858
250,1000,19,fcl,0.279009,0.517000,0.015804
250,1000,19,fsb,-0.453967,0.357000,0.015168
250,1000,19,amp,-0.355089,0.937000,0.006967
250,1000,19,fcl,-0.426307,0.387000,0.015366
250,1000,19,fcl,0.362866,0.355000,0.015098
250,1000,19,fcl,0.475401,0.217000,0.012926
250,1000,19,fcl,-0.351653,0.455000,0.015733
250,1000,19,fsb,0.349769,0.500000,0.015810
250,1000,19,amp,0.493842,0.865000,0.010230
250,1000,19,amp,-0.331019,0.934000,0.007543
250,1000,19,fsb,0.357133,0.467000,0.015728
250,1000,19,fsb,-0.236350,0.258000,0.014089
250,1000,19,fcl,-0.004192,0.769000,0.013166
250,1000,19,fsb,-0.089319,0.769000,0.013166
250,1000,19,amp,0.002150,0.769000,0.013166
250,1000,19,fsb,-0.177584,0.431000,0.015690
250,1000,19,amp,0.407648,0.874000,0.010337
250,1000,19,amp,-0.322645,0.933000,0.008094
250,1000,19,fcl,0.392457,0.288000,0.013970
250,1000,20,fcl,-0.267160,0.553000,0.015687
250,1000,20,fcl,0.041330,0.938000,0.008316
250,1000,20,fsb,0.051115,0.938000,0.008316
250,1000,20,amp,0.069806,0.938000,0.008316
250,1000,20,fsb,-0.486181,0.470000,0.015774
250,1000,20,fsb,0.441349,0.430000,0.015744
250,1000,20,fcl,0.388577,0.253000,0.013744
250,1000,20,amp,-0.425574,0.898000,0.009795
250,1000,20,fcl,-0.429495,0.373000,0.015359
250,1000,20,fcl,0.301768,0.427000,0.015771
250,1000,20,amp,0.445026,0.840000,0.011717
250,1000,20,fsb,0.212602,0.513000,0.015791
250,1000,20,fcl,0.259726,0.429000,0.015495
250,1000,20,amp,0.172733,0.938000,0.007414
250,1000,20,fsb,0.323901,0.463000,0.015748
250,1000,20,amp,-0.244055,0.876000,0.010544
250,1000,20,amp,0.298718,0.937000,0.008248
250,1000,20,fsb,-0.247496,0.246000,0.013910
250,1000,20,fsb,0.212687,0.566000,0.015695
250,1000,20,fcl,0.061999,0.804000,0.012546
250,1000,20,fsb,0.099400,0.804000,0.012546
250,1000,20,amp,0.090357,0.804000,0.012546
250,1000,20,fsb,0.204146,0.573000,0.015633
250,1000,20,fcl,-0.383931,0.395000,0.015514
250,1000,20,fcl,-0.014265,0.877000,0.010531
250,1000,20,fsb,-0.068777,0.877000,0.010531
250,1000,20,amp,-0.077171,0.877000,0.010531
250,1000,21,fcl,0.440598,0.226000,0.012998
250,1000,21,fsb,0.132952,0.712000,0.014251
250,1000,21,fcl,0.456721,0.217000,0.013047
250,1000,21,fsb,0.336664,0.509000,0.015811
250,1000,21,fcl,-0.099462,0.735000,0.013709
250,1000,21,fsb,-0.070698,0.735000,0.013709
250,1000,21,amp,0.069840,0.735000,0.013709
250,1000,21,fcl,-0.018026,0.973000,0.005832
250,1000,21,fsb,0.030745,0.973000,0.005832
250,1000,21,amp,-0.077962,0.973000,0.005832
250,1000,21,amp,-0.387089,0.756000,0.013611
250,1000,21,amp,0.470266,0.844000,0.011433
250,1000,21,fcl,-0.499096,0.281000,0.014672
250,1000,21,fcl,-0.331100,0.458000,0.015734
250,1000,21,fsb,0.149964,0.653000,0.015114
250,1000,21,amp,0.164583,0.807000,0.012683
250,1000,21,fsb,-0.347397,0.330000,0.015159
250,1000,21,fcl,0.434486,0.250000,0.013690
250,1000,21,fsb,0.168791,0.603000,0.015513
250,1000,21,fsb,0.452205,0.455000,0.015761
250,1000,21,amp,-0.169552,0.817000,0.012428
250,1000,21,amp,0.139254,0.887000,0.009744
250,1000,21,amp,0.331569,0.942000,0.007495
250,1000,21,amp,0.382373,0.767000,0.013264
250,1000,21,fsb,0.320257,0.491000,0.015811
250,1000,21,fcl,0.185089,0.751000,0.013886
250,1000,21,fsb,0.441088,0.465000,0.015784
250,1000,21,fcl,-0.373816,0.347000,0.015149
250,1000,21,fcl,-0.288436,0.509000,0.015800
250,1000,21,amp,0.197621,0.984000,0.003913
250,1000,21,amp,-0.372033,0.916000,0.008947
250,1000,21,fsb,-0.150347,0.536000,0.015766
250,1000,22,fcl,0.033496,0.960000,0.005751
250,1000,22,fsb,0.031005,0.960000,0.005751
250,1000,22,amp,0.061177,0.960000,0.005751
250,1000,22,fsb,-0.385710,0.429000,0.015597
250,1000,22,fcl,0.485320,0.166000,0.012002
250,1000,22,amp,0.305813,0.921000,0.008839
250,1000,22,fsb,-0.149978,0.524000,0.015811
250,1000,22,fcl,-0.179193,0.737000,0.014007
250,1000,22,fcl,-0.436116,0.359000,0.015202
250,1000,22,amp,0.136501,0.779000,0.013743
250,1000,22,amp,0.211097,0.599000,0.015390
250,1000,22,amp,-0.403885,0.744000,0.013787
250,1000,22,fcl,-0.411384,0.407000,0.015461
250,1000,22,fcl,0.140846,0.769000,0.013399
250,1000,22,amp,-0.453750,0.896000,0.009666
250,1000,22,amp,-0.495542,0.923000,0.008145
250,1000,22,fsb,0.284089,0.485000,0.015799
250,1000,22,fcl,0.260646,0.543000,0.015709
250,1000,22,fcl,0.116651,0.852000,0.011103
250,1000,22,amp,0.105623,0.958000,0.007100
250,1000,22,fsb,0.439990,0.467000,0.015784
250,1000,22,fcl,0.229600,0.578000,0.015660
250,1000,22,fcl,-0.268486,0.549000,0.015760
250,1000,22,fsb,0.491912,0.490000,0.015792
250,1000,22,fcl,0.279275,0.498000,0.015806
250,1000,22,fsb,0.124040,0.714000,0.013883
250,1000,22,fsb,0.128774,0.703000,0.014483
250,1000,22,fcl,0.264476,0.545000,0.015749
250,1000,22,fcl,0.030264,0.978000,0.004087
250,1000,22,fsb,0.013418,0.978000,0.004087
250,1000,22,amp,-0.071530,0.978000,0.004087
250,1000,22,fsb,-0.146424,0.535000,0.015787
250,1000,22,fsb,-0.101013,0.618000,0.015345
250,1000,23,amp,-0.387893,0.974000,0.005223
250,1000,23,amp,-0.431964,0.858000,0.011390
250,1000,23,fcl,-0.178053,0.622000,0.015390
250,1000,23,amp,-0.238631,0.937000,0.008024
250,1000,23,amp,-0.105949,0.895000,0.009475
250,1000,23,fcl,0.138361,0.835000,0.011552
250,1000,23,amp,0.146967,0.950000,0.008385
250,1000,23,fsb,-0.363869,0.345000,0.015228
250,1000,23,fsb,-0.361496,0.341000,0.015222
250,1000,23,fcl,-0.401003,0.361000,0.015275
250,1000,23,fsb,-0.363474,0.392000,0.015256
250,1000,23,fsb,0.333974,0.466000,0.015708
250,1000,23,amp,-0.451235,0.956000,0.006778
250,1000,23,fsb,0.170587,0.598000,0.015454
250,1000,23,fsb,0.237867,0.590000,0.015583
250,1000,23,fcl,0.152059,0.747000,0.013915
250,1000,23,fsb,0.413027,0.463000,0.015789
250,1000,23,fsb,-0.129872,0.577000,0.015727
250,1000,23,fsb,-0.435161,0.356000,0.015293
250,1000,23,fsb,-0.382595,0.428000,0.015634
250,1000,23,fsb,-0.248878,0.335000,0.015115
250,1000,23,fcl,0.355811,0.370000,0.015284
250,1000,23,fcl,0.426036,0.228000,0.013295
250,1000,23,amp,0.318337,0.908000,0.009376
250,1000,24,amp,-0.475060,0.892000,0.009510
250,1000,24,amp,-0.256517,0.974000,0.005649
250,1000,24,fcl,0.296623,0.411000,0.015623
250,1000,24,fcl,0.324765,0.365000,0.015382
250,1000,24,amp,0.430992,0.966000,0.006079
250,1000,24,fcl,0.382197,0.322000,0.014201
250,1000,24,fsb,-0.211883,0.377000,0.015213
250,1000,24,fcl,-0.057487,0.908000,0.009437
