n_pts,N_shots,N_total,seed,rmse,rmse_se,rmse_corr,mae,mean_sigma_gp,mean_sigma_noise,cov80,cov90,cov95,cov95_adj,nlpd,nlpd_adj,crps,msse,msse_gp,n_valid,l1,l2,l3,sf,c
250,100000,25000000,16,0.010574,0.000278,0.010477,0.006268,0.016009,0.001432,0.9730,0.9919,0.9984,0.9984,-3.1659,-3.1606,0.005507,0.240855,0.243061,4966,0.3253,0.2417,1.5000,0.5937,0.0500
250,100000,25000000,17,0.009157,0.000200,0.009045,0.005727,0.016069,0.001432,0.9841,0.9966,0.9998,0.9998,-3.1947,-3.1888,0.005179,0.196312,0.198183,4972,0.3373,0.2428,1.5000,0.6232,0.0500
250,100000,25000000,18,0.010813,0.000305,0.010717,0.006187,0.016222,0.001432,0.9746,0.9901,0.9958,0.9958,-3.1717,-3.1659,0.005521,0.236088,0.238395,4961,0.3418,0.2467,1.5000,0.6282,0.0500
250,100000,25000000,19,0.012735,0.000473,0.012654,0.007196,0.016022,0.001432,0.9528,0.9786,0.9889,0.9891,-3.1309,-3.1252,0.006049,0.334851,0.338003,4962,0.3501,0.2489,1.5000,0.6195,0.0500
250,100000,25000000,20,0.011559,0.000268,0.011470,0.006920,0.015693,0.001432,0.9550,0.9814,0.9901,0.9901,-3.1458,-3.1401,0.005840,0.320981,0.323667,4956,0.3352,0.2430,1.5000,0.6642,0.0500
250,100000,25000000,21,0.009766,0.000235,0.009661,0.006111,0.016747,0.001432,0.9786,0.9909,0.9976,0.9978,-3.1483,-3.1429,0.005457,0.215281,0.217502,4957,0.3293,0.2360,1.5000,0.6075,0.0500
250,100000,25000000,22,0.011569,0.000428,0.011480,0.005938,0.016396,0.001432,0.9730,0.9887,0.9960,0.9960,-3.1689,-3.1633,0.005517,0.210793,0.212820,4970,0.3253,0.2367,1.5000,0.6134,0.0500
250,100000,25000000,23,0.013713,0.000566,0.013638,0.007189,0.016332,0.001432,0.9545,0.9799,0.9911,0.9913,-3.1374,-3.1316,0.006135,0.308602,0.311643,4963,0.3334,0.2336,1.5000,0.6066,0.0500
250,100000,25000000,24,0.011250,0.000270,0.011159,0.006668,0.015937,0.001432,0.9641,0.9885,0.9964,0.9966,-3.1637,-3.1578,0.005724,0.280880,0.283507,4965,0.3363,0.2489,1.5000,0.6053,0.0500
250,100000,25000000,25,0.009376,0.000220,0.009266,0.005777,0.016685,0.001432,0.9768,0.9921,0.9962,0.9962,-3.1519,-3.1464,0.005372,0.208770,0.210688,4966,0.3282,0.2459,1.5000,0.6185,0.0500
250,100000,25000000,26,0.010410,0.000228,0.010312,0.006298,0.015974,0.001432,0.9633,0.9859,0.9944,0.9944,-3.1637,-3.1581,0.005562,0.275486,0.278579,4963,0.3470,0.2519,1.5000,0.6233,0.0500
250,100000,25000000,27,0.010596,0.000283,0.010499,0.006257,0.016170,0.001432,0.9689,0.9873,0.9945,0.9945,-3.1652,-3.1594,0.005519,0.242309,0.244472,4953,0.3404,0.2419,1.5000,0.6554,0.0500
250,100000,25000000,28,0.011824,0.000407,0.011737,0.006969,0.016297,0.001432,0.9653,0.9855,0.9913,0.9915,-3.1454,-3.1396,0.005872,0.294832,0.297823,4962,0.3485,0.2452,1.5000,0.5956,0.0500
250,100000,25000000,29,0.009063,0.000180,0.008949,0.005755,0.016445,0.001432,0.9875,0.9966,0.9980,0.9980,-3.1744,-3.1688,0.005216,0.183982,0.185705,4971,0.3438,0.2473,1.5000,0.5980,0.0500
250,100000,25000000,30,0.011087,0.000295,0.010995,0.006304,0.016389,0.001432,0.9695,0.9895,0.9976,0.9976,-3.1647,-3.1588,0.005624,0.238112,0.240188,4956,0.3366,0.2452,1.5000,0.5898,0.0500
250,100000,25000000,31,0.014796,0.000615,0.014726,0.007360,0.015769,0.001432,0.9477,0.9738,0.9859,0.9863,-3.1353,-3.1298,0.006271,0.354448,0.357811,4956,0.3340,0.2386,1.5000,0.5983,0.0500
250,100000,25000000,32,0.013916,0.000470,0.013842,0.007626,0.015645,0.001432,0.9448,0.9748,0.9873,0.9873,-3.1406,-3.1347,0.006276,0.368241,0.371530,4962,0.3623,0.2460,1.5000,0.5963,0.0500
250,100000,25000000,33,0.017602,0.001033,0.017544,0.007780,0.016579,0.001431,0.9710,0.9843,0.9915,0.9917,-3.1430,-3.1370,0.006466,0.290119,0.292563,4969,0.3509,0.2457,1.5000,0.6390,0.0500
250,100000,25000000,34,0.012995,0.000395,0.012916,0.007328,0.015919,0.001432,0.9533,0.9831,0.9905,0.9905,-3.1463,-3.1405,0.006096,0.331914,0.335116,4963,0.3446,0.2416,1.5000,0.6287,0.0500
250,100000,25000000,35,0.010999,0.000306,0.010906,0.006494,0.017011,0.001432,0.9726,0.9877,0.9932,0.9934,-3.1260,-3.1203,0.005775,0.243679,0.245755,4969,0.3342,0.2389,1.5000,0.6604,0.0500
250,100000,25000000,36,0.015739,0.000531,0.015674,0.008324,0.016286,0.001432,0.9326,0.9734,0.9887,0.9889,-3.0980,-3.0924,0.006759,0.385860,0.389118,4970,0.3438,0.2432,1.5000,0.6486,0.0500
250,100000,25000000,37,0.012390,0.000391,0.012307,0.006853,0.016312,0.001432,0.9622,0.9840,0.9925,0.9929,-3.1438,-3.1379,0.005931,0.278101,0.280443,4949,0.3430,0.2402,1.5000,0.6052,0.0500
250,100000,25000000,38,0.011063,0.000405,0.010970,0.005928,0.016117,0.001432,0.9728,0.9889,0.9970,0.9970,-3.1802,-3.1745,0.005426,0.217054,0.219098,4964,0.3310,0.2369,1.5000,0.6151,0.0500
250,100000,25000000,39,0.013416,0.000646,0.013339,0.006841,0.016588,0.001432,0.9728,0.9895,0.9950,0.9950,-3.1384,-3.1329,0.005919,0.266282,0.268868,4966,0.3427,0.2408,1.5000,0.6296,0.0500
250,100000,25000000,40,0.012290,0.000421,0.012207,0.006683,0.015944,0.001432,0.9685,0.9887,0.9956,0.9958,-3.1727,-3.1671,0.005721,0.255513,0.257848,4956,0.3261,0.2370,1.5000,0.5773,0.0500
250,100000,25000000,41,0.014799,0.000492,0.014730,0.007599,0.015888,0.001432,0.9422,0.9674,0.9833,0.9833,-3.1313,-3.1254,0.006413,0.358591,0.361457,4965,0.3405,0.2385,1.5000,0.5983,0.0500
250,100000,25000000,42,0.013539,0.000313,0.013463,0.007828,0.015929,0.001432,0.9402,0.9758,0.9903,0.9905,-3.1347,-3.1288,0.006346,0.364219,0.367625,4968,0.3467,0.2507,1.5000,0.6236,0.0500
250,100000,25000000,43,0.011997,0.000289,0.011911,0.006996,0.016010,0.001432,0.9540,0.9820,0.9911,0.9911,-3.1442,-3.1385,0.005950,0.314689,0.317596,4956,0.3443,0.2504,1.5000,0.5950,0.0500
250,100000,25000000,44,0.010356,0.000225,0.010257,0.006728,0.016422,0.001432,0.9821,0.9952,0.9976,0.9978,-3.1546,-3.1490,0.005600,0.244089,0.246770,4964,0.3486,0.2510,1.5000,0.6526,0.0500
250,100000,25000000,45,0.011640,0.000406,0.011552,0.006507,0.016502,0.001432,0.9734,0.9873,0.9927,0.9929,-3.1472,-3.1415,0.005732,0.253236,0.255388,4955,0.3395,0.2378,1.5000,0.5736,0.0500
250,100000,25000000,46,0.017561,0.000759,0.017502,0.008190,0.016501,0.001431,0.9438,0.9718,0.9845,0.9845,-3.1099,-3.1041,0.006813,0.351563,0.354401,4963,0.3410,0.2435,1.5000,0.6521,0.0500
250,100000,25000000,47,0.015186,0.000550,0.015118,0.008056,0.015972,0.001432,0.9444,0.9744,0.9869,0.9869,-3.1206,-3.1146,0.006562,0.375937,0.378866,4961,0.3489,0.2448,1.5000,0.6277,0.0500
250,100000,25000000,48,0.012135,0.000298,0.012051,0.007041,0.016316,0.001432,0.9617,0.9811,0.9897,0.9899,-3.1301,-3.1246,0.005989,0.301236,0.304326,4964,0.3464,0.2399,1.5000,0.5979,0.0500
250,100000,25000000,49,0.013075,0.000525,0.012996,0.006898,0.015974,0.001432,0.9627,0.9831,0.9907,0.9909,-3.1565,-3.1508,0.005894,0.282047,0.284406,4957,0.3296,0.2394,1.5000,0.5785,0.0500
250,100000,25000000,50,0.011768,0.000310,0.011681,0.006915,0.015865,0.001432,0.9613,0.9839,0.9948,0.9948,-3.1533,-3.1479,0.005804,0.293046,0.295834,4957,0.3380,0.2382,1.5000,0.5846,0.0500
250,Inf,Inf,1,0.012463,0.000327,0.012463,0.006983,0.015608,0.000000,0.9458,0.9720,0.9851,0.9851,-3.1515,-3.1515,0.005979,0.347919,0.347919,4962,0.3487,0.2503,1.5000,0.6971,0.3873
250,Inf,Inf,2,0.013050,0.000367,0.013050,0.007192,0.015851,0.000000,0.9543,0.9803,0.9899,0.9899,-3.1456,-3.1456,0.006088,0.329892,0.329892,4964,0.3286,0.2353,1.5000,0.6390,0.3873
250,Inf,Inf,3,0.015270,0.000433,0.015270,0.007814,0.015895,0.000000,0.9341,0.9645,0.9766,0.9766,-3.1020,-3.1020,0.006659,0.413913,0.413913,4959,0.3414,0.2429,1.5000,0.5892,0.3873
250,Inf,Inf,4,0.014358,0.000564,0.014358,0.007317,0.016140,0.000000,0.9605,0.9833,0.9907,0.9907,-3.1522,-3.1522,0.006192,0.300894,0.300894,4957,0.3430,0.2410,1.5000,0.6069,0.3873
250,Inf,Inf,5,0.010676,0.000322,0.010676,0.006064,0.015876,0.000000,0.9646,0.9789,0.9899,0.9899,-3.1771,-3.1771,0.005471,0.264673,0.264673,4965,0.3385,0.2462,1.5000,0.6704,0.3873
250,Inf,Inf,6,0.010026,0.000218,0.010026,0.005961,0.016211,0.000000,0.9770,0.9909,0.9970,0.9970,-3.1758,-3.1758,0.005400,0.222582,0.222582,4963,0.3339,0.2433,1.5000,0.6146,0.3873
250,Inf,Inf,7,0.013031,0.000652,0.013031,0.006619,0.015657,0.000000,0.9626,0.9834,0.9921,0.9921,-3.1734,-3.1734,0.005750,0.287037,0.287037,4953,0.3382,0.2373,1.5000,0.5828,0.3873
250,Inf,Inf,8,0.011994,0.000303,0.011994,0.006570,0.016522,0.000000,0.9629,0.9873,0.9958,0.9958,-3.1518,-3.1518,0.005818,0.245223,0.245223,4958,0.3362,0.2413,1.5000,0.5930,0.3873
250,Inf,Inf,9,0.019476,0.000502,0.019476,0.009707,0.015095,0.000000,0.8887,0.9212,0.9489,0.9489,-3.0292,-3.0292,0.007984,0.667696,0.667696,4950,0.3313,0.2384,1.5000,0.6207,0.3873
250,Inf,Inf,10,0.010842,0.000294,0.010842,0.006224,0.015702,0.000000,0.9635,0.9845,0.9940,0.9940,-3.1763,-3.1763,0.005505,0.270152,0.270152,4963,0.3354,0.2374,1.5000,0.6086,0.3873
250,Inf,Inf,11,0.010608,0.000263,0.010608,0.006157,0.015529,0.000000,0.9647,0.9845,0.9935,0.9935,-3.1903,-3.1903,0.005454,0.269567,0.269567,4955,0.3525,0.2576,1.5000,0.6128,0.3873
250,Inf,Inf,12,0.010279,0.000282,0.010279,0.006153,0.015944,0.000000,0.9734,0.9887,0.9974,0.9974,-3.1803,-3.1803,0.005400,0.238056,0.238056,4968,0.3354,0.2396,1.5000,0.6229,0.3873
250,Inf,Inf,13,0.012170,0.000322,0.012170,0.006680,0.015540,0.000000,0.9486,0.9710,0.9831,0.9831,-3.1514,-3.1514,0.005867,0.338736,0.338736,4963,0.3315,0.2384,1.5000,0.5914,0.3873
250,Inf,Inf,14,0.013941,0.000371,0.013941,0.007599,0.015479,0.000000,0.9424,0.9705,0.9840,0.9840,-3.1356,-3.1356,0.006331,0.390031,0.390031,4946,0.3443,0.2496,1.5000,0.6243,0.3873
250,Inf,Inf,15,0.010259,0.000244,0.010259,0.006141,0.015777,0.000000,0.9718,0.9881,0.9933,0.9933,-3.1802,-3.1802,0.005419,0.255581,0.255581,4962,0.3426,0.2483,1.5000,0.6809,0.3873
250,Inf,Inf,16,0.010481,0.000278,0.010481,0.006090,0.015842,0.000000,0.9720,0.9917,0.9980,0.9980,-3.1780,-3.1780,0.005431,0.239909,0.239909,4966,0.3267,0.2428,1.5000,0.5903,0.3873
250,Inf,Inf,17,0.009097,0.000202,0.009097,0.005553,0.015855,0.000000,0.9811,0.9970,0.9990,0.9990,-3.2093,-3.2093,0.005099,0.195476,0.195476,4972,0.3331,0.2414,1.5000,0.6094,0.3873
250,Inf,Inf,18,0.010823,0.000313,0.010823,0.005990,0.016153,0.000000,0.9718,0.9887,0.9952,0.9952,-3.1777,-3.1777,0.005476,0.234953,0.234953,4961,0.3405,0.2460,1.5000,0.6235,0.3873
250,Inf,Inf,19,0.012532,0.000465,0.012532,0.006976,0.015903,0.000000,0.9532,0.9792,0.9893,0.9893,-3.1467,-3.1467,0.005935,0.321368,0.321368,4962,0.3521,0.2490,1.5000,0.6164,0.3873
250,Inf,Inf,20,0.011561,0.000267,0.011561,0.006782,0.015584,0.000000,0.9530,0.9806,0.9899,0.9899,-3.1549,-3.1549,0.005797,0.319359,0.319359,4956,0.3325,0.2431,1.5000,0.6570,0.3873
250,Inf,Inf,21,0.009616,0.000239,0.009616,0.005813,0.016565,0.000000,0.9798,0.9915,0.9974,0.9974,-3.1665,-3.1665,0.005332,0.202819,0.202819,4957,0.3298,0.2370,1.5000,0.6028,0.3873
250,Inf,Inf,22,0.011408,0.000421,0.011408,0.005719,0.016212,0.000000,0.9726,0.9883,0.9960,0.9960,-3.1835,-3.1835,0.005424,0.206425,0.206425,4970,0.3269,0.2375,1.5000,0.6087,0.3873
250,Inf,Inf,23,0.013832,0.000565,0.013832,0.007073,0.016199,0.000000,0.9502,0.9770,0.9901,0.9901,-3.1429,-3.1429,0.006124,0.317118,0.317118,4963,0.3335,0.2336,1.5000,0.6021,0.3873
250,Inf,Inf,24,0.011475,0.000271,0.011475,0.006694,0.015800,0.000000,0.9575,0.9879,0.9962,0.9962,-3.1682,-3.1682,0.005749,0.291920,0.291920,4965,0.3366,0.2495,1.5000,0.6008,0.3873
250,Inf,Inf,25,0.009364,0.000225,0.009364,0.005542,0.016499,0.000000,0.9764,0.9913,0.9956,0.9956,-3.1655,-3.1655,0.005296,0.206033,0.206033,4966,0.3291,0.2471,1.5000,0.6136,0.3873
250,Inf,Inf,26,0.010181,0.000230,0.010181,0.006000,0.015891,0.000000,0.9647,0.9867,0.9942,0.9942,-3.1797,-3.1797,0.005428,0.256716,0.256716,4963,0.3471,0.2504,1.5000,0.6186,0.3873
250,Inf,Inf,27,0.010693,0.000293,0.010693,0.006107,0.016111,0.000000,0.9691,0.9859,0.9921,0.9921,-3.1704,-3.1704,0.005490,0.241462,0.241462,4953,0.3414,0.2429,1.5000,0.6551,0.3873
250,Inf,Inf,28,0.011532,0.000404,0.011532,0.006606,0.016201,0.000000,0.9672,0.9865,0.9919,0.9919,-3.1617,-3.1617,0.005721,0.276949,0.276949,4962,0.3465,0.2454,1.5000,0.5909,0.3873
250,Inf,Inf,29,0.008904,0.000182,0.008904,0.005526,0.016383,0.000000,0.9873,0.9964,0.9980,0.9980,-3.1840,-3.1840,0.005130,0.173984,0.173984,4971,0.3448,0.2483,1.5000,0.5976,0.3873
250,Inf,Inf,30,0.010953,0.000296,0.010953,0.006086,0.016301,0.000000,0.9691,0.9903,0.9976,0.9976,-3.1742,-3.1742,0.005544,0.231935,0.231935,4956,0.3365,0.2450,1.5000,0.5863,0.3873
250,Inf,Inf,31,0.014968,0.000623,0.014968,0.007246,0.015452,0.000000,0.9435,0.9695,0.9845,0.9845,-3.1499,-3.1499,0.006239,0.369466,0.369466,4956,0.3368,0.2413,1.5000,0.5923,0.3873
250,Inf,Inf,32,0.013741,0.000483,0.013741,0.007385,0.015585,0.000000,0.9502,0.9776,0.9887,0.9887,-3.1566,-3.1566,0.006145,0.347191,0.347191,4962,0.3619,0.2462,1.5000,0.5939,0.3873
250,Inf,Inf,33,0.017708,0.001041,0.017708,0.007621,0.016467,0.000000,0.9708,0.9851,0.9913,0.9913,-3.1543,-3.1543,0.006410,0.283692,0.283692,4969,0.3544,0.2463,1.5000,0.6382,0.3873
250,Inf,Inf,34,0.012511,0.000392,0.012511,0.006784,0.015902,0.000000,0.9583,0.9851,0.9913,0.9913,-3.1668,-3.1668,0.005869,0.296060,0.296060,4963,0.3443,0.2418,1.5000,0.6283,0.3873
250,Inf,Inf,35,0.010854,0.000295,0.010854,0.006283,0.016783,0.000000,0.9740,0.9879,0.9940,0.9940,-3.1429,-3.1429,0.005675,0.239068,0.239068,4969,0.3385,0.2416,1.5000,0.6593,0.3873
250,Inf,Inf,36,0.015260,0.000510,0.015260,0.008059,0.016165,0.000000,0.9414,0.9757,0.9905,0.9905,-3.1183,-3.1183,0.006568,0.363433,0.363433,4970,0.3440,0.2444,1.5000,0.6456,0.3873
250,Inf,Inf,37,0.012219,0.000397,0.012219,0.006469,0.016145,0.000000,0.9628,0.9836,0.9913,0.9913,-3.1609,-3.1609,0.005796,0.266776,0.266776,4949,0.3441,0.2409,1.5000,0.6007,0.3873
250,Inf,Inf,38,0.010960,0.000402,0.010960,0.005748,0.016012,0.000000,0.9728,0.9887,0.9970,0.9970,-3.1916,-3.1916,0.005347,0.209676,0.209676,4964,0.3329,0.2376,1.5000,0.6137,0.3873
250,Inf,Inf,39,0.013272,0.000645,0.013272,0.006618,0.016472,0.000000,0.9734,0.9897,0.9948,0.9948,-3.1503,-3.1503,0.005829,0.259173,0.259173,4966,0.3426,0.2406,1.5000,0.6251,0.3873
250,Inf,Inf,40,0.012031,0.000414,0.012031,0.006318,0.015880,0.000000,0.9685,0.9903,0.9962,0.9962,-3.1869,-3.1869,0.005591,0.237674,0.237674,4956,0.3262,0.2372,1.5000,0.5750,0.3873
250,Inf,Inf,41,0.014769,0.000496,0.014769,0.007433,0.015835,0.000000,0.9430,0.9676,0.9831,0.9831,-3.1398,-3.1398,0.006348,0.351142,0.351142,4965,0.3412,0.2388,1.5000,0.5973,0.3873
250,Inf,Inf,42,0.013462,0.000316,0.013462,0.007626,0.015703,0.000000,0.9390,0.9736,0.9899,0.9899,-3.1511,-3.1511,0.006257,0.363794,0.363794,4968,0.3487,0.2527,1.5000,0.6188,0.3873
250,Inf,Inf,43,0.011774,0.000283,0.011774,0.006745,0.015843,0.000000,0.9510,0.9808,0.9923,0.9923,-3.1599,-3.1599,0.005835,0.307127,0.307127,4956,0.3434,0.2501,1.5000,0.5882,0.3873
250,Inf,Inf,44,0.010013,0.000229,0.010013,0.006293,0.016311,0.000000,0.9815,0.9956,0.9980,0.9980,-3.1727,-3.1727,0.005435,0.224231,0.224231,4964,0.3456,0.2508,1.5000,0.6452,0.3873
250,Inf,Inf,45,0.011676,0.000413,0.011676,0.006354,0.016387,0.000000,0.9715,0.9861,0.9915,0.9915,-3.1554,-3.1554,0.005682,0.253036,0.253036,4955,0.3387,0.2376,1.5000,0.5688,0.3873
250,Inf,Inf,46,0.017503,0.000761,0.017503,0.007874,0.016475,0.000000,0.9464,0.9732,0.9851,0.9851,-3.1202,-3.1202,0.006727,0.336954,0.336954,4963,0.3405,0.2433,1.5000,0.6500,0.3873
250,Inf,Inf,47,0.015076,0.000541,0.015076,0.007899,0.015810,0.000000,0.9456,0.9730,0.9865,0.9865,-3.1316,-3.1316,0.006491,0.376958,0.376958,4961,0.3476,0.2429,1.5000,0.6180,0.3873
250,Inf,Inf,48,0.012316,0.000301,0.012316,0.007052,0.016093,0.000000,0.9579,0.9793,0.9881,0.9881,-3.1375,-3.1375,0.006000,0.317244,0.317244,4964,0.3473,0.2413,1.5000,0.5924,0.3873
250,Inf,Inf,49,0.012772,0.000537,0.012772,0.006422,0.015894,0.000000,0.9653,0.9837,0.9901,0.9901,-3.1730,-3.1730,0.005724,0.261486,0.261486,4957,0.3304,0.2391,1.5000,0.5757,0.3873
250,Inf,Inf,50,0.011602,0.000313,0.011602,0.006625,0.015779,0.000000,0.9623,0.9843,0.9956,0.9956,-3.1670,-3.1670,0.005691,0.279403,0.279403,4957,0.3394,0.2383,1.5000,0.5825,0.3873
500,100,50000,1,0.023316,0.000259,0.000000,0.018444,0.029319,0.045273,0.9058,0.9695,0.9888,1.0000,-2.3208,-1.9208,0.016373,0.188610,0.616072,4924,0.3038,0.2250,1.5000,0.8535,0.9392
500,100,50000,2,0.022356,0.000268,0.000000,0.017222,0.028563,0.045271,0.9032,0.9566,0.9830,0.9998,-2.3578,-1.9355,0.015986,0.176910,0.603835,4927,0.2880,0.2202,1.5000,0.8130,0.8534
500,100,50000,3,0.024163,0.000333,0.000000,0.018504,0.028698,0.045282,0.8948,0.9591,0.9833,1.0000,-2.3342,-1.9235,0.016467,0.196228,0.642594,4913,0.3413,0.2384,1.5000,0.9074,0.9003
500,100,50000,4,0.022718,0.000245,0.000000,0.017932,0.029227,0.045285,0.9042,0.9693,0.9919,1.0000,-2.3475,-1.9306,0.016136,0.172925,0.584185,4916,0.2831,0.2189,1.5000,0.7611,0.9061
500,100,50000,5,0.022855,0.000316,0.000000,0.017606,0.030588,0.045273,0.9199,0.9661,0.9850,0.9998,-2.3077,-1.9129,0.016326,0.175908,0.560737,4921,0.2600,0.2156,1.5000,0.8442,0.9138
500,100,50000,6,0.024069,0.000326,0.000000,0.018292,0.029833,0.045268,0.8999,0.9586,0.9821,0.9982,-2.3061,-1.9099,0.016622,0.202399,0.617089,4925,0.2573,0.2067,1.5000,0.7394,0.9034
500,100,50000,7,0.023486,0.000283,0.000000,0.018363,0.028416,0.045272,0.8943,0.9598,0.9839,0.9998,-2.3348,-1.9267,0.016346,0.197456,0.653932,4921,0.2794,0.2172,1.5000,0.7758,0.9195
500,100,50000,8,0.023371,0.000285,0.000000,0.018103,0.029122,0.045294,0.8999,0.9652,0.9849,0.9996,-2.3303,-1.9208,0.016357,0.189463,0.611522,4914,0.2967,0.2303,1.5000,0.8410,0.9339
500,100,50000,9,0.024029,0.000302,0.000000,0.018588,0.028602,0.045281,0.8920,0.9601,0.9892,1.0000,-2.3401,-1.9238,0.016464,0.196573,0.637407,4916,0.2994,0.2154,1.5000,0.8030,0.8809
500,100,50000,10,0.022787,0.000275,0.000000,0.017623,0.029084,0.045274,0.8961,0.9652,0.9884,1.0000,-2.3383,-1.9324,0.016111,0.172460,0.599105,4918,0.2902,0.2206,1.5000,0.7885,0.9447
500,100,50000,11,0.023892,0.000306,0.000000,0.018513,0.029964,0.045259,0.9081,0.9644,0.9833,1.0000,-2.3073,-1.9142,0.016551,0.192266,0.612139,4918,0.3038,0.2116,1.5000,0.7985,0.9355
500,100,50000,12,0.024907,0.000274,0.000000,0.019686,0.028140,0.045290,0.8492,0.9372,0.9760,0.9998,-2.2816,-1.9205,0.016747,0.217254,0.778441,4921,0.2894,0.2236,1.5000,0.7624,0.8767
500,100,50000,13,0.023043,0.000268,0.000000,0.018159,0.029693,0.045296,0.9078,0.9712,0.9886,0.9978,-2.3232,-1.9148,0.016379,0.194895,0.589926,4923,0.2901,0.2117,1.5000,0.7694,0.9672
500,100,50000,14,0.022492,0.000345,0.000000,0.017495,0.028093,0.045280,0.9022,0.9665,0.9861,0.9992,-2.3668,-1.9370,0.015966,0.178313,0.619560,4900,0.3349,0.2304,1.5000,0.8512,0.8461
500,100,50000,15,0.023272,0.000239,0.000000,0.018289,0.028517,0.045263,0.8797,0.9542,0.9856,1.0000,-2.3314,-1.9278,0.016279,0.185921,0.653112,4930,0.3089,0.2135,1.5000,0.8173,0.9318
500,100,50000,16,0.022469,0.000407,0.000000,0.016763,0.029530,0.045289,0.9290,0.9767,0.9925,0.9984,-2.3759,-1.9335,0.015957,0.164531,0.499248,4933,0.3014,0.2304,1.5000,0.7953,0.9301
500,100,50000,17,0.021654,0.000225,0.000000,0.017202,0.029297,0.045258,0.9105,0.9771,0.9951,1.0000,-2.3601,-1.9345,0.015876,0.162333,0.552064,4927,0.2928,0.2072,1.5000,0.7968,0.8871
500,100,50000,18,0.022011,0.000288,0.000000,0.016912,0.029125,0.045293,0.9198,0.9724,0.9846,0.9998,-2.3604,-1.9345,0.015914,0.166689,0.553208,4928,0.2837,0.2141,1.5000,0.8026,0.9559
500,100,50000,19,0.023039,0.000419,0.000000,0.017423,0.029909,0.045277,0.9187,0.9758,0.9894,0.9994,-2.3421,-1.9235,0.016197,0.172021,0.541946,4920,0.3052,0.2100,1.5000,0.7941,0.9374
500,100,50000,20,0.021977,0.000255,0.000000,0.017105,0.028043,0.045286,0.9021,0.9634,0.9862,1.0000,-2.3712,-1.9406,0.015854,0.175879,0.605503,4924,0.2985,0.2214,1.5000,0.8238,0.9003
500,100,50000,21,0.023130,0.000268,0.000000,0.017910,0.028730,0.045285,0.9009,0.9563,0.9764,1.0000,-2.3310,-1.9304,0.016212,0.181762,0.641520,4916,0.3010,0.2393,1.5000,0.8287,0.9185
500,100,50000,22,0.021869,0.000262,0.000000,0.016800,0.029797,0.045283,0.9191,0.9730,0.9894,1.0000,-2.3519,-1.9295,0.015950,0.162274,0.525519,4922,0.2599,0.2008,1.5000,0.7407,0.9236
500,100,50000,23,0.024870,0.000432,0.000000,0.018175,0.028793,0.045274,0.8893,0.9482,0.9740,0.9996,-2.3261,-1.9166,0.016620,0.203972,0.650578,4921,0.2948,0.2144,1.5000,0.8130,0.9158
500,100,50000,24,0.021505,0.000277,0.000000,0.016578,0.028654,0.045291,0.9210,0.9784,0.9927,1.0000,-2.3950,-1.9450,0.015683,0.156218,0.521932,4912,0.3005,0.2289,1.5000,0.7845,0.9113
500,100,50000,25,0.021250,0.000238,0.000000,0.016537,0.028429,0.045282,0.9140,0.9732,0.9919,1.0000,-2.3886,-1.9489,0.015612,0.153231,0.546527,4931,0.3410,0.2459,1.5000,0.8767,0.9164
500,100,50000,26,0.021994,0.000272,0.000000,0.016954,0.029666,0.045285,0.9236,0.9691,0.9874,1.0000,-2.3527,-1.9302,0.015975,0.165975,0.535074,4919,0.2937,0.2079,1.5000,0.7790,0.9404
500,100,50000,27,0.023544,0.000324,0.000000,0.017940,0.027427,0.045261,0.8894,0.9639,0.9890,0.9994,-2.3796,-1.9341,0.016206,0.199508,0.639715,4909,0.3504,0.2289,1.5000,0.8441,0.8793
500,100,50000,28,0.023630,0.000355,0.000000,0.017823,0.028957,0.045273,0.8867,0.9482,0.9728,0.9986,-2.3169,-1.9189,0.016420,0.201159,0.659062,4925,0.3000,0.2195,1.5000,0.8417,0.8741
500,100,50000,29,0.022741,0.000244,0.000000,0.018011,0.028129,0.045278,0.8870,0.9647,0.9880,1.0000,-2.3505,-1.9406,0.016042,0.177720,0.643940,4936,0.3159,0.2208,1.5000,0.8039,0.8646
500,100,50000,30,0.021567,0.000255,0.000000,0.016698,0.029977,0.045261,0.9265,0.9712,0.9900,1.0000,-2.3562,-1.9319,0.015874,0.156097,0.515685,4923,0.3191,0.2309,1.5000,0.7895,1.0048
500,100,50000,31,0.022600,0.000273,0.000000,0.017547,0.030486,0.045267,0.9129,0.9705,0.9900,1.0000,-2.3227,-1.9153,0.016264,0.172361,0.543283,4914,0.2739,0.1914,1.5000,0.8033,0.9033
500,100,50000,32,0.021916,0.000261,0.000000,0.016901,0.028473,0.045272,0.9079,0.9754,0.9945,0.9990,-2.3838,-1.9407,0.015815,0.165674,0.552395,4928,0.3003,0.2237,1.5000,0.8015,0.9157
500,100,50000,33,0.022518,0.000289,0.000000,0.017574,0.029076,0.045248,0.9093,0.9738,0.9903,0.9998,-2.3582,-1.9351,0.016030,0.167564,0.577640,4929,0.2870,0.2132,1.5000,0.7987,0.8767
500,100,50000,34,0.026255,0.000291,0.000000,0.020730,0.028660,0.045274,0.8393,0.9285,0.9659,0.9976,-2.2388,-1.8967,0.017317,0.250609,0.832598,4923,0.2969,0.2269,1.5000,0.8040,0.8950
