u1,u2,u3,Q_jac,Q_det,gg,ee
-0.020000,0.015000,-0.160000,0.853499,0.995057,0.215161,0.777805
-0.015000,0.015000,-0.160000,0.857096,0.995581,0.214012,0.780254
-0.010000,0.015000,-0.160000,0.860130,0.995725,0.212662,0.781938
-0.005000,0.015000,-0.160000,0.862596,0.995504,0.211117,0.782859
0.000000,0.015000,-0.160000,0.864484,0.994932,0.209390,0.783020
0.005000,0.015000,-0.160000,0.865794,0.994026,0.207492,0.782432
0.010000,0.015000,-0.160000,0.866526,0.992800,0.205436,0.781108
0.015000,0.015000,-0.160000,0.866677,0.991274,0.203247,0.779070
0.020000,0.015000,-0.160000,0.866249,0.989462,0.200944,0.776339
0.025000,0.015000,-0.160000,0.865239,0.987380,0.198551,0.772936
0.030000,0.015000,-0.160000,0.863649,0.985048,0.196102,0.768897
0.035000,0.015000,-0.160000,0.861477,0.982480,0.193625,0.764248
0.040000,0.015000,-0.160000,0.858719,0.979694,0.191156,0.759021
0.045000,0.015000,-0.160000,0.855369,0.976702,0.188727,0.753241
0.050000,0.015000,-0.160000,0.851426,0.973527,0.186383,0.746955
0.055000,0.015000,-0.160000,0.846882,0.970180,0.184160,0.740188
0.060000,0.015000,-0.160000,0.841724,0.966674,0.182098,0.732967
0.065000,0.015000,-0.160000,0.835952,0.963031,0.180242,0.725339
0.070000,0.015000,-0.160000,0.829553,0.959260,0.178630,0.717329
-0.070000,0.020000,-0.160000,0.762072,0.967329,0.233054,0.704272
-0.065000,0.020000,-0.160000,0.770087,0.972039,0.233496,0.712729
-0.060000,0.020000,-0.160000,0.777872,0.976265,0.233703,0.720721
-0.055000,0.020000,-0.160000,0.785382,0.980017,0.233680,0.728208
-0.050000,0.020000,-0.160000,0.792557,0.983295,0.233431,0.735133
-0.045000,0.020000,-0.160000,0.799362,0.986111,0.232958,0.741466
-0.040000,0.020000,-0.160000,0.805770,0.988478,0.232262,0.747177
-0.035000,0.020000,-0.160000,0.811737,0.990400,0.231346,0.752228
-0.030000,0.020000,-0.160000,0.817244,0.991892,0.230211,0.756600
-0.025000,0.020000,-0.160000,0.822270,0.992967,0.228860,0.760275
-0.020000,0.020000,-0.160000,0.826802,0.993637,0.227295,0.763243
-0.015000,0.020000,-0.160000,0.830820,0.993916,0.225523,0.765489
-0.010000,0.020000,-0.160000,0.834318,0.993818,0.223552,0.767015
-0.005000,0.020000,-0.160000,0.837290,0.993359,0.221386,0.767822
0.000000,0.020000,-0.160000,0.839728,0.992554,0.219044,0.767917
0.005000,0.020000,-0.160000,0.841629,0.991419,0.216536,0.767311
0.010000,0.020000,-0.160000,0.842993,0.989969,0.213879,0.766018
0.015000,0.020000,-0.160000,0.843815,0.988223,0.211098,0.764059
0.020000,0.020000,-0.160000,0.844094,0.986197,0.208214,0.761454
0.025000,0.020000,-0.160000,0.843828,0.983905,0.205251,0.758225
0.030000,0.020000,-0.160000,0.843013,0.981369,0.202244,0.754403
0.035000,0.020000,-0.160000,0.841646,0.978602,0.199223,0.750014
0.040000,0.020000,-0.160000,0.839721,0.975621,0.196220,0.745087
0.045000,0.020000,-0.160000,0.837229,0.972440,0.193271,0.739646
0.050000,0.020000,-0.160000,0.834167,0.969080,0.190418,0.733731
0.055000,0.020000,-0.160000,0.830523,0.965555,0.187699,0.727368
0.060000,0.020000,-0.160000,0.826283,0.961876,0.185150,0.720578
0.065000,0.020000,-0.160000,0.821443,0.958064,0.182816,0.713405
0.070000,0.020000,-0.160000,0.815987,0.954131,0.180737,0.705869
-0.070000,0.025000,-0.160000,0.732435,0.968061,0.250792,0.692372
-0.065000,0.025000,-0.160000,0.740563,0.972499,0.250688,0.700398
-0.060000,0.025000,-0.160000,0.748482,0.976454,0.250334,0.707961
-0.055000,0.025000,-0.160000,0.756151,0.979938,0.249732,0.715029
-0.050000,0.025000,-0.160000,0.763512,0.982949,0.248892,0.721550
-0.045000,0.025000,-0.160000,0.770535,0.985502,0.247815,0.727496
-0.040000,0.025000,-0.160000,0.777194,0.987607,0.246505,0.732846
-0.035000,0.025000,-0.160000,0.783448,0.989272,0.244969,0.737562
-0.030000,0.025000,-0.160000,0.789280,0.990510,0.243208,0.741633
-0.025000,0.025000,-0.160000,0.794669,0.991334,0.241227,0.745042
-0.020000,0.025000,-0.160000,0.799607,0.991758,0.239030,0.747783
-0.015000,0.025000,-0.160000,0.804070,0.991795,0.236630,0.749845
-0.010000,0.025000,-0.160000,0.808053,0.991459,0.234031,0.751230
-0.005000,0.025000,-0.160000,0.811554,0.990766,0.231244,0.751944
0.000000,0.025000,-0.160000,0.814559,0.989733,0.228288,0.751992
0.005000,0.025000,-0.160000,0.817067,0.988374,0.225175,0.751388
0.010000,0.025000,-0.160000,0.819077,0.986705,0.221923,0.750145
0.015000,0.025000,-0.160000,0.820580,0.984745,0.218558,0.748284
0.020000,0.025000,-0.160000,0.821577,0.982510,0.215103,0.745825
0.025000,0.025000,-0.160000,0.822061,0.980014,0.211581,0.742787
0.030000,0.025000,-0.160000,0.822027,0.977279,0.208029,0.739201
0.035000,0.025000,-0.160000,0.821470,0.974319,0.204475,0.735090
0.040000,0.025000,-0.160000,0.820381,0.971151,0.200955,0.730481
0.045000,0.025000,-0.160000,0.818749,0.967788,0.197500,0.725394
0.050000,0.025000,-0.160000,0.816568,0.964252,0.194154,0.719868
0.055000,0.025000,-0.160000,0.813824,0.960556,0.190953,0.713923
0.060000,0.025000,-0.160000,0.810500,0.956710,0.187934,0.707580
0.065000,0.025000,-0.160000,0.806590,0.952739,0.185140,0.700876
0.070000,0.025000,-0.160000,0.802076,0.948650,0.182609,0.693830
-0.070000,0.030000,-0.160000,0.702251,0.968339,0.268232,0.679629
-0.065000,0.030000,-0.160000,0.710527,0.972506,0.267552,0.687225
-0.060000,0.030000,-0.160000,0.718614,0.976192,0.266607,0.694366
-0.055000,0.030000,-0.160000,0.726475,0.979407,0.265403,0.701023
-0.050000,0.030000,-0.160000,0.734055,0.982155,0.263949,0.707150
-0.045000,0.030000,-0.160000,0.741327,0.984446,0.262252,0.712725
-0.040000,0.030000,-0.160000,0.748268,0.986293,0.260314,0.717728
-0.035000,0.030000,-0.160000,0.754836,0.987704,0.258146,0.722128
-0.030000,0.030000,-0.160000,0.761019,0.988692,0.255751,0.725916
-0.025000,0.030000,-0.160000,0.766797,0.989270,0.253137,0.729080
-0.020000,0.030000,-0.160000,0.772161,0.989452,0.250309,0.731615
-0.015000,0.030000,-0.160000,0.777089,0.989251,0.247280,0.733514
-0.010000,0.030000,-0.160000,0.781576,0.988683,0.244060,0.734782
-0.005000,0.030000,-0.160000,0.785619,0.987761,0.240659,0.735424
0.000000,0.030000,-0.160000,0.789205,0.986505,0.237098,0.735448
0.005000,0.030000,-0.160000,0.792330,0.984928,0.233392,0.734868
0.010000,0.030000,-0.160000,0.794994,0.983046,0.229556,0.733696
0.015000,0.030000,-0.160000,0.797186,0.980879,0.225623,0.731954
0.020000,0.030000,-0.160000,0.798903,0.978442,0.221612,0.729660
0.025000,0.030000,-0.160000,0.800140,0.975749,0.217548,0.726833
0.030000,0.030000,-0.160000,0.800887,0.972824,0.213468,0.723501
0.035000,0.030000,-0.160000,0.801138,0.969678,0.209402,0.719685
0.040000,0.030000,-0.160000,0.800882,0.966331,0.205382,0.715409
0.045000,0.030000,-0.160000,0.800106,0.962793,0.201440,0.710692
0.050000,0.030000,-0.160000,0.798801,0.959088,0.197621,0.705568
0.055000,0.030000,-0.160000,0.796951,0.955229,0.193959,0.700056
0.060000,0.030000,-0.160000,0.794538,0.951227,0.190488,0.694171
0.065000,0.030000,-0.160000,0.791550,0.947103,0.187253,0.687950
0.070000,0.030000,-0.160000,0.787970,0.942869,0.184289,0.681405
-0.070000,0.035000,-0.160000,0.671710,0.968184,0.285285,0.666141
-0.065000,0.035000,-0.160000,0.680165,0.972080,0.284005,0.673315
-0.060000,0.035000,-0.160000,0.688451,0.975499,0.282449,0.680045
-0.055000,0.035000,-0.160000,0.696535,0.978450,0.280625,0.686306
-0.050000,0.035000,-0.160000,0.704363,0.980935,0.278546,0.692055
-0.045000,0.035000,-0.160000,0.711912,0.982968,0.276219,0.697277
-0.040000,0.035000,-0.160000,0.719160,0.984561,0.273647,0.701953
-0.035000,0.035000,-0.160000,0.726069,0.985721,0.270845,0.706059
-0.030000,0.035000,-0.160000,0.732625,0.986463,0.267817,0.709587
-0.025000,0.035000,-0.160000,0.738812,0.986800,0.264573,0.712530
-0.020000,0.035000,-0.160000,0.744621,0.986744,0.261118,0.714884
-0.015000,0.035000,-0.160000,0.750030,0.986311,0.257470,0.716646
-0.010000,0.035000,-0.160000,0.755035,0.985515,0.253639,0.717820
-0.005000,0.035000,-0.160000,0.759633,0.984372,0.249636,0.718415
0.000000,0.035000,-0.160000,0.763808,0.982898,0.245485,0.718439
0.005000,0.035000,-0.160000,0.767558,0.981110,0.241201,0.717905
0.010000,0.035000,-0.160000,0.770881,0.979022,0.236801,0.716828
0.015000,0.035000,-0.160000,0.773763,0.976655,0.232317,0.715226
0.020000,0.035000,-0.160000,0.776202,0.974023,0.227770,0.713117
0.025000,0.035000,-0.160000,0.778190,0.971142,0.223184,0.710520
0.030000,0.035000,-0.160000,0.779716,0.968032,0.218598,0.707460
0.035000,0.035000,-0.160000,0.780770,0.964710,0.214039,0.703955
0.040000,0.035000,-0.160000,0.781341,0.961191,0.209542,0.700028
0.045000,0.035000,-0.160000,0.781415,0.957487,0.205135,0.695695
0.050000,0.035000,-0.160000,0.780977,0.953622,0.200865,0.690987
0.055000,0.035000,-0.160000,0.780011,0.949609,0.196762,0.685919
0.060000,0.035000,-0.160000,0.778499,0.945458,0.192861,0.680505
0.065000,0.035000,-0.160000,0.776424,0.941192,0.189205,0.674775
0.070000,0.035000,-0.160000,0.773768,0.936821,0.185829,0.668742
-0.070000,0.040000,-0.160000,0.641018,0.967615,0.301859,0.652022
-0.065000,0.040000,-0.160000,0.649680,0.971244,0.299963,0.658789
-0.060000,0.040000,-0.160000,0.658194,0.974397,0.297786,0.665125
-0.055000,0.040000,-0.160000,0.666527,0.977086,0.295335,0.671008
-0.050000,0.040000,-0.160000,0.674630,0.979314,0.292626,0.676402
-0.045000,0.040000,-0.160000,0.682480,0.981093,0.289667,0.681292
-0.040000,0.040000,-0.160000,0.690058,0.982436,0.286464,0.685667
-0.035000,0.040000,-0.160000,0.697327,0.983350,0.283032,0.689504
-0.030000,0.040000,-0.160000,0.704275,0.983851,0.279378,0.692799
-0.025000,0.040000,-0.160000,0.710888,0.983951,0.275513,0.695547
-0.020000,0.040000,-0.160000,0.717157,0.983664,0.271445,0.697747
-0.015000,0.040000,-0.160000,0.723060,0.983005,0.267192,0.699398
-0.010000,0.040000,-0.160000,0.728593,0.981988,0.262767,0.700506
-0.005000,0.040000,-0.160000,0.733753,0.980629,0.258180,0.701079
0.000000,0.040000,-0.160000,0.738523,0.978946,0.253459,0.701127
0.005000,0.040000,-0.160000,0.742901,0.976953,0.248618,0.700664
0.010000,0.040000,-0.160000,0.746883,0.974666,0.243674,0.699703
0.015000,0.040000,-0.160000,0.750455,0.972106,0.238662,0.698263
0.020000,0.040000,-0.160000,0.753612,0.969288,0.233602,0.696360
0.025000,0.040000,-0.160000,0.756347,0.966225,0.228518,0.694011
0.030000,0.040000,-0.160000,0.758644,0.962941,0.223449,0.691239
0.035000,0.040000,-0.160000,0.760493,0.959449,0.218423,0.688062
0.040000,0.040000,-0.160000,0.761881,0.955767,0.213471,0.684498
0.045000,0.040000,-0.160000,0.762794,0.951906,0.208623,0.680562
0.050000,0.040000,-0.160000,0.763212,0.947891,0.203924,0.676281
0.055000,0.040000,-0.160000,0.763118,0.943733,0.199404,0.671668
0.060000,0.040000,-0.160000,0.762493,0.939442,0.195095,0.666733
0.065000,0.040000,-0.160000,0.761317,0.935043,0.191041,0.661504
0.070000,0.040000,-0.160000,0.759570,0.930544,0.187273,0.655989
-0.070000,0.045000,-0.160000,0.610335,0.966653,0.317895,0.637376
-0.065000,0.045000,-0.160000,0.619232,0.970017,0.315378,0.643755
-0.060000,0.045000,-0.160000,0.627998,0.972909,0.312575,0.649718
-0.055000,0.045000,-0.160000,0.636605,0.975340,0.309496,0.655247
-0.050000,0.045000,-0.160000,0.645004,0.977314,0.306160,0.660309
-0.045000,0.045000,-0.160000,0.653175,0.978843,0.302575,0.664896
-0.040000,0.045000,-0.160000,0.661103,0.979941,0.298748,0.668996
-0.035000,0.045000,-0.160000,0.668750,0.980615,0.294697,0.672592
-0.030000,0.045000,-0.160000,0.676106,0.980880,0.290431,0.675683
-0.025000,0.045000,-0.160000,0.683158,0.980749,0.285961,0.678264
-0.020000,0.045000,-0.160000,0.689898,0.980237,0.281295,0.680339
-0.015000,0.045000,-0.160000,0.696304,0.979358,0.276457,0.681907
-0.010000,0.045000,-0.160000,0.702371,0.978127,0.271458,0.682975
-0.005000,0.045000,-0.160000,0.708098,0.976559,0.266309,0.683553
0.000000,0.045000,-0.160000,0.713466,0.974673,0.261040,0.683652
0.005000,0.045000,-0.160000,0.718471,0.972484,0.255666,0.683283
0.010000,0.045000,-0.160000,0.723112,0.970006,0.250204,0.682461
0.015000,0.045000,-0.160000,0.727369,0.967261,0.244689,0.681204
0.020000,0.045000,-0.160000,0.731238,0.964264,0.239142,0.679526
0.025000,0.045000,-0.160000,0.734712,0.961029,0.233585,0.677443
0.030000,0.045000,-0.160000,0.737770,0.957578,0.228059,0.674975
0.035000,0.045000,-0.160000,0.740404,0.953926,0.222590,0.672139
0.040000,0.045000,-0.160000,0.742597,0.950090,0.217209,0.668951
0.045000,0.045000,-0.160000,0.744334,0.946081,0.211944,0.665423
0.050000,0.045000,-0.160000,0.745593,0.941924,0.206840,0.661579
0.055000,0.045000,-0.160000,0.746356,0.937629,0.201927,0.657428
0.060000,0.045000,-0.160000,0.746602,0.933208,0.197233,0.652981
0.065000,0.045000,-0.160000,0.746309,0.928685,0.192803,0.648257
0.070000,0.045000,-0.160000,0.745454,0.924068,0.188665,0.643265
-0.070000,0.050000,-0.160000,0.579900,0.965322,0.333306,0.622352
-0.065000,0.050000,-0.160000,0.589053,0.968425,0.330168,0.628367
-0.060000,0.050000,-0.160000,0.598092,0.971060,0.326744,0.633982
-0.055000,0.050000,-0.160000,0.606993,0.973238,0.323045,0.639184
-0.050000,0.050000,-0.160000,0.615707,0.974964,0.319092,0.643944
-0.045000,0.050000,-0.160000,0.624217,0.976249,0.314893,0.648256
-0.040000,0.050000,-0.160000,0.632509,0.977107,0.310457,0.652112
-0.035000,0.050000,-0.160000,0.640547,0.977547,0.305805,0.655498
-0.030000,0.050000,-0.160000,0.648323,0.977583,0.300945,0.658414
-0.025000,0.050000,-0.160000,0.655823,0.977229,0.295891,0.660860
-0.020000,0.050000,-0.160000,0.663041,0.976498,0.290652,0.662839
-0.015000,0.050000,-0.160000,0.669954,0.975407,0.285253,0.664352
-0.010000,0.050000,-0.160000,0.676558,0.973970,0.279705,0.665409
-0.005000,0.050000,-0.160000,0.682851,0.972201,0.274022,0.666019
0.000000,0.050000,-0.160000,0.688813,0.970120,0.268232,0.666191
0.005000,0.050000,-0.160000,0.694442,0.967743,0.262353,0.665941
0.010000,0.050000,-0.160000,0.699733,0.965083,0.256400,0.665279
0.015000,0.050000,-0.160000,0.704667,0.962162,0.250411,0.664224
0.020000,0.050000,-0.160000,0.709237,0.958995,0.244405,0.662788
0.025000,0.050000,-0.160000,0.713436,0.955596,0.238404,0.660986
0.030000,0.050000,-0.160000,0.717242,0.951989,0.232449,0.658837
0.035000,0.050000,-0.160000,0.720644,0.948186,0.226564,0.656353
0.040000,0.050000,-0.160000,0.723624,0.944204,0.220781,0.653551
0.045000,0.050000,-0.160000,0.726167,0.940057,0.215127,0.650439
0.050000,0.050000,-0.160000,0.728247,0.935767,0.209645,0.647037
0.055000,0.050000,-0.160000,0.729846,0.931346,0.204362,0.643354
0.060000,0.050000,-0.160000,0.730943,0.926805,0.199308,0.639397
0.065000,0.050000,-0.160000,0.731510,0.922167,0.194526,0.635181
0.070000,0.050000,-0.160000,0.731526,0.917441,0.190042,0.630713
-0.070000,0.055000,-0.160000,0.549843,0.963643,0.348064,0.607053
-0.065000,0.055000,-0.160000,0.559271,0.966490,0.344313,0.612730
-0.060000,0.055000,-0.160000,0.568602,0.968874,0.340278,0.618027
-0.055000,0.055000,-0.160000,0.577813,0.970804,0.335972,0.622931
-0.050000,0.055000,-0.160000,0.586858,0.972287,0.331416,0.627419
-0.045000,0.055000,-0.160000,0.595721,0.973335,0.326621,0.631487
-0.040000,0.055000,-0.160000,0.604390,0.973959,0.321596,0.635131
-0.035000,0.055000,-0.160000,0.612829,0.974172,0.316363,0.638338
-0.030000,0.055000,-0.160000,0.621032,0.973986,0.310934,0.641111
-0.025000,0.055000,-0.160000,0.628986,0.973415,0.305321,0.643452
-0.020000,0.055000,-0.160000,0.636685,0.972474,0.299534,0.645365
-0.015000,0.055000,-0.160000,0.644106,0.971178,0.293600,0.646852
-0.010000,0.055000,-0.160000,0.651246,0.969542,0.287532,0.647924
-0.005000,0.055000,-0.160000,0.658103,0.967581,0.281342,0.648591
0.000000,0.055000,-0.160000,0.664654,0.965315,0.275062,0.648862
0.005000,0.055000,-0.160000,0.670898,0.962757,0.268707,0.648750
0.010000,0.055000,-0.160000,0.676830,0.959924,0.262294,0.648270
0.015000,0.055000,-0.160000,0.682428,0.956836,0.255859,0.647433
0.020000,0.055000,-0.160000,0.687686,0.953508,0.249424,0.646256
0.025000,0.055000,-0.160000,0.692596,0.949955,0.243008,0.644749
0.030000,0.055000,-0.160000,0.697131,0.946199,0.236652,0.642929
0.035000,0.055000,-0.160000,0.701282,0.942255,0.230380,0.640808
0.040000,0.055000,-0.160000,0.705030,0.938139,0.224223,0.638399
0.045000,0.055000,-0.160000,0.708358,0.933862,0.218205,0.635709
0.050000,0.055000,-0.160000,0.711238,0.929449,0.212371,0.632754
0.055000,0.055000,-0.160000,0.713650,0.924912,0.206745,0.629541
0.060000,0.055000,-0.160000,0.715573,0.920260,0.201356,0.626074
0.065000,0.055000,-0.160000,0.716977,0.915518,0.196244,0.622367
0.070000,0.055000,-0.160000,0.717839,0.910693,0.191436,0.618421
-0.070000,0.060000,-0.160000,0.520278,0.961638,0.362154,0.591578
-0.065000,0.060000,-0.160000,0.529999,0.964234,0.357802,0.596947
-0.060000,0.060000,-0.160000,0.539638,0.966371,0.353171,0.601954
-0.055000,0.060000,-0.160000,0.549173,0.968060,0.348274,0.606592
-0.050000,0.060000,-0.160000,0.558561,0.969306,0.343135,0.610841
-0.045000,0.060000,-0.160000,0.567787,0.970122,0.337765,0.614698
-0.040000,0.060000,-0.160000,0.576842,0.970521,0.332173,0.618160
-0.035000,0.060000,-0.160000,0.585690,0.970512,0.326385,0.621220
-0.030000,0.060000,-0.160000,0.594325,0.970112,0.320411,0.623882
-0.025000,0.060000,-0.160000,0.602735,0.969333,0.314266,0.626147
-0.020000,0.060000,-0.160000,0.610918,0.968188,0.307959,0.628023
-0.015000,0.060000,-0.160000,0.618845,0.966696,0.301521,0.629512
-0.010000,0.060000,-0.160000,0.626517,0.964870,0.294962,0.630625
-0.005000,0.060000,-0.160000,0.633931,0.962724,0.288296,0.631373
0.000000,0.060000,-0.160000,0.641064,0.960280,0.281555,0.631764
0.005000,0.060000,-0.160000,0.647912,0.957552,0.274755,0.631813
0.010000,0.060000,-0.160000,0.654473,0.954554,0.267912,0.631531
0.015000,0.060000,-0.160000,0.660721,0.951308,0.261063,0.630930
0.020000,0.060000,-0.160000,0.666651,0.947829,0.254228,0.630024
0.025000,0.060000,-0.160000,0.672252,0.944130,0.247426,0.628824
0.030000,0.060000,-0.160000,0.677499,0.940236,0.240699,0.627344
0.035000,0.060000,-0.160000,0.682378,0.936160,0.234069,0.625593
0.040000,0.060000,-0.160000,0.686871,0.931918,0.227564,0.623581
0.045000,0.060000,-0.160000,0.690961,0.927521,0.221210,0.621317
0.050000,0.060000,-0.160000,0.694615,0.922996,0.215049,0.618810
0.055000,0.060000,-0.160000,0.697816,0.918351,0.209106,0.616067
0.060000,0.060000,-0.160000,0.700539,0.913599,0.203404,0.613089
0.065000,0.060000,-0.160000,0.702754,0.908761,0.197987,0.609887
0.070000,0.060000,-0.160000,0.704436,0.903847,0.192878,0.606460
-0.070000,0.065000,-0.160000,0.491394,0.959333,0.375530,0.576069
-0.065000,0.065000,-0.160000,0.501421,0.961685,0.370594,0.581160
-0.060000,0.065000,-0.160000,0.511378,0.963582,0.365387,0.585911
-0.055000,0.065000,-0.160000,0.521249,0.965036,0.359921,0.590315
-0.050000,0.065000,-0.160000,0.530989,0.966052,0.354222,0.594357
-0.045000,0.065000,-0.160000,0.540586,0.966644,0.348303,0.598034
-0.040000,0.065000,-0.160000,0.550031,0.966824,0.342172,0.601349
-0.035000,0.065000,-0.160000,0.559291,0.966603,0.335857,0.604293
-0.030000,0.065000,-0.160000,0.568359,0.965996,0.329368,0.606873
-0.025000,0.065000,-0.160000,0.577225,0.965017,0.322722,0.609093
-0.020000,0.065000,-0.160000,0.585886,0.963678,0.315927,0.610959
-0.015000,0.065000,-0.160000,0.594315,0.961997,0.309015,0.612476
-0.010000,0.065000,-0.160000,0.602511,0.959990,0.301998,0.613655
-0.005000,0.065000,-0.160000,0.610472,0.957669,0.294888,0.614506
0.000000,0.065000,-0.160000,0.618173,0.955057,0.287719,0.615039
0.005000,0.065000,-0.160000,0.625613,0.952167,0.280507,0.615265
0.010000,0.065000,-0.160000,0.632785,0.949013,0.273265,0.615196
0.015000,0.065000,-0.160000,0.639665,0.945619,0.266034,0.614845
0.020000,0.065000,-0.160000,0.646246,0.941998,0.258830,0.614222
0.025000,0.065000,-0.160000,0.652517,0.938164,0.251673,0.613336
0.030000,0.065000,-0.160000,0.658450,0.934142,0.244605,0.612201
0.035000,0.065000,-0.160000,0.664033,0.929943,0.237645,0.610823
0.040000,0.065000,-0.160000,0.669245,0.925585,0.230822,0.609212
0.045000,0.065000,-0.160000,0.674068,0.921079,0.224158,0.607372
0.050000,0.065000,-0.160000,0.678469,0.916451,0.217697,0.605312
0.055000,0.065000,-0.160000,0.682429,0.911709,0.211461,0.603035
0.060000,0.065000,-0.160000,0.685923,0.906865,0.205473,0.600541
0.065000,0.065000,-0.160000,0.688917,0.901942,0.199774,0.597837
0.070000,0.065000,-0.160000,0.691387,0.896949,0.194387,0.594920
-0.070000,0.070000,-0.160000,0.463272,0.956750,0.388195,0.560613
-0.065000,0.070000,-0.160000,0.473616,0.958864,0.382697,0.565458
-0.060000,0.070000,-0.160000,0.483902,0.960529,0.376937,0.569985
-0.055000,0.070000,-0.160000,0.494116,0.961754,0.370926,0.574188
-0.050000,0.070000,-0.160000,0.504214,0.962549,0.364695,0.578054
-0.045000,0.070000,-0.160000,0.514186,0.962924,0.358254,0.581585
-0.040000,0.070000,-0.160000,0.524025,0.962893,0.351612,0.584783
-0.035000,0.070000,-0.160000,0.533697,0.962468,0.344800,0.587643
-0.030000,0.070000,-0.160000,0.543197,0.961662,0.337828,0.590170
-0.025000,0.070000,-0.160000,0.552515,0.960490,0.330711,0.592372
