scan_kind,sequence_name,sequence_label,numMS,scan_name,x_axis,y_axis,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,15,1,1,-0.5,-0.13333333333333333,0,0.54579643098518904,0.40925692125228746,0.022473323881261786,0.022473323881261786,0.044946647762523571,0.13653950973290158,9.2727763303247752e-05,0.99989549141336287,0.40925692125228746
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,16,1,1,-0.5,0,0,0.49659510202173712,0.4964615109007518,0.0034716935387555685,0.0034716935387555685,0.0069433870775111369,0.00013359112098532133,9.2727763303247752e-05,0.99989549141336287,0.4964615109007518
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,17,1,1,-0.5,0.13333333333333333,0,0.56003462337589716,0.41565651853269175,0.012154429045705526,0.012154429045705526,0.024308858091411051,0.1443781048432054,9.2727763303247752e-05,0.99989549141336287,0.41565651853269175
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,18,1,1,-0.5,0.26666666666666666,0,0.66577801635757072,0.29444691037279758,0.019887536634815906,0.019887536634815906,0.039775073269631811,0.37133110598477315,9.2727763303247752e-05,0.99989549141336287,0.29444691037279758
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,19,1,1,-0.5,0.40000000000000002,0,0.73080921714177149,0.21689321608795617,0.026148783385136185,0.026148783385136185,0.05229756677027237,0.5139160010538153,9.2727763303247752e-05,0.99989549141336287,0.21689321608795617
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,20,1,1,-0.5,0.53333333333333333,0,0.75707354459212128,0.18043455259965888,0.031245951404109844,0.031245951404109844,0.062491902808219688,0.57663899199246238,9.2727763303247752e-05,0.99989549141336287,0.18043455259965888
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,21,1,1,-0.5,0.66666666666666663,0,0.7678028687995514,0.16938676751203038,0.031405181844209124,0.031405181844209124,0.062810363688418247,0.59841610128752099,9.2727763303247752e-05,0.99989549141336287,0.16938676751203038
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,22,1,1,-0.5,0.80000000000000004,0,0.77200363078372292,0.17439150631713449,0.026802431449571309,0.026802431449571309,0.053604862899142618,0.5976121244665884,9.2727763303247752e-05,0.99989549141336287,0.17439150631713449
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,23,1,1,-0.5,0.93333333333333335,0,0.7673102990014592,0.19057095844558664,0.021059371276477126,0.021059371276477126,0.042118742552954253,0.5767393405558725,9.2727763303247752e-05,0.99989549141336287,0.19057095844558664
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,24,1,1,-0.5,1.0666666666666667,0,0.75076620562556895,0.21390648708421123,0.017663653645109863,0.017663653645109863,0.035327307290219725,0.53685971854135772,9.2727763303247752e-05,0.99989549141336287,0.21390648708421123
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,25,1,1,-0.5,1.2,0,0.72804271574025048,0.23984639382627734,0.016055445216736134,0.016055445216736134,0.032110890433472268,0.48819632191397311,9.2727763303247752e-05,0.99989549141336287,0.23984639382627734
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,26,1,1,-0.5,1.3333333333333333,0,0.71510318938069761,0.26124624170579114,0.011825284456755574,0.011825284456755574,0.023650568913511149,0.45385694767490647,9.2727763303247752e-05,0.99989549141336287,0.26124624170579114
