N,seed,selected_rank,iter,n_train,axis,x_u,x_physical,physical_unit,mu,sigma
Inf,337617,4,30,42,fcl,-0.26500000000000001,-2.6499999999999999,kHz,0.58694796622509382,0.054292849836855131
Inf,337617,4,30,42,fcl,-0.26000000000000001,-2.6000000000000001,kHz,0.59659184130791287,0.053998331337789508
Inf,337617,4,30,42,fcl,-0.255,-2.5499999999999998,kHz,0.60634402505416896,0.053706243688211516
Inf,337617,4,30,42,fcl,-0.25,-2.5,kHz,0.61619688145238949,0.053410855457166007
Inf,337617,4,30,42,fcl,-0.245,-2.4500000000000002,kHz,0.62614243276761028,0.053106109321639186
Inf,337617,4,30,42,fcl,-0.23999999999999999,-2.3999999999999999,kHz,0.63617238288592792,0.052785779115230594
Inf,337617,4,30,42,fcl,-0.23499999999999999,-2.3500000000000001,kHz,0.64627813978407322,0.052443617590168773
Inf,337617,4,30,42,fcl,-0.23000000000000001,-2.2999999999999998,kHz,0.65645083653198333,0.052073490465665596
Inf,337617,4,30,42,fcl,-0.22500000000000001,-2.25,kHz,0.66668135041654442,0.051669494025096872
Inf,337617,4,30,42,fcl,-0.22,-2.2000000000000002,kHz,0.67696031993488048,0.051226055038700619
Inf,337617,4,30,42,fcl,-0.215,-2.1499999999999999,kHz,0.68727815953815863,0.050738013031385996
Inf,337617,4,30,42,fcl,-0.20999999999999999,-2.1000000000000001,kHz,0.69762507210973268,0.050200685851557139
Inf,337617,4,30,42,fcl,-0.20499999999999999,-2.0499999999999998,kHz,0.70799105923641026,0.049609920136737665
Inf,337617,4,30,42,fcl,-0.20000000000000001,-2,kHz,0.71836592938281241,0.048962128653701052
Inf,337617,4,30,42,fcl,-0.19500000000000001,-1.95,kHz,0.72873930411129129,0.048254316666424026
Inf,337617,4,30,42,fcl,-0.19,-1.8999999999999999,kHz,0.73910062250881126,0.047484099508139317
Inf,337617,4,30,42,fcl,-0.185,-1.8500000000000001,kHz,0.7494391439922784,0.04664971345194132
Inf,337617,4,30,42,fcl,-0.17999999999999999,-1.8,kHz,0.75974394966871062,0.04575002182629774
Inf,337617,4,30,42,fcl,-0.17499999999999999,-1.75,kHz,0.77000394242961734,0.044784518134159693
Inf,337617,4,30,42,fcl,-0.17000000000000001,-1.7000000000000002,kHz,0.78020784596178883,0.043753327722337455
Inf,337617,4,30,42,fcl,-0.16500000000000001,-1.6499999999999999,kHz,0.79034420286083318,0.042657209314454991
Inf,337617,4,30,42,fcl,-0.16,-1.6000000000000001,kHz,0.80040137203951001,0.04149755745783075
Inf,337617,4,30,42,fcl,-0.155,-1.55,kHz,0.8103675256296613,0.040276406621274359
Inf,337617,4,30,42,fcl,-0.14999999999999999,-1.5,kHz,0.82023064558325742,0.038996437283636033
Inf,337617,4,30,42,fcl,-0.14499999999999999,-1.45,kHz,0.82997852018228202,0.037660983824171983
Inf,337617,4,30,42,fcl,-0.14000000000000001,-1.4000000000000001,kHz,0.83959874066610174,0.036274043302616452
Inf,337617,4,30,42,fcl,-0.13500000000000001,-1.3500000000000001,kHz,0.84907869817448045,0.034840283222258142
Inf,337617,4,30,42,fcl,-0.13,-1.3,kHz,0.85840558118011812,0.033365045017542304
Inf,337617,4,30,42,fcl,-0.125,-1.25,kHz,0.86756637354155219,0.031854338219886924
Inf,337617,4,30,42,fcl,-0.12,-1.2,kHz,0.8765478532411155,0.030314817992872334
Inf,337617,4,30,42,fcl,-0.115,-1.1499999999999999,kHz,0.88533659178075896,0.028753736058400252
Inf,337617,4,30,42,fcl,-0.11,-1.1000000000000001,kHz,0.89391895409218658,0.027178852245703704
Inf,337617,4,30,42,fcl,-0.105,-1.05,kHz,0.90228109868484341,0.025598291666344992
Inf,337617,4,30,42,fcl,-0.10000000000000001,-1,kHz,0.91040897762423834,0.024020332155212563
Inf,337617,4,30,42,fcl,-0.095000000000000001,-0.94999999999999996,kHz,0.91828833583504887,0.022453110263511031
Inf,337617,4,30,42,fcl,-0.089999999999999997,-0.90000000000000002,kHz,0.92590470920201717,0.020904244749450705
Inf,337617,4,30,42,fcl,-0.085000000000000006,-0.85000000000000009,kHz,0.93324342104219249,0.019380397539462114
Inf,337617,4,30,42,fcl,-0.080000000000000002,-0.80000000000000004,kHz,0.94028957676760205,0.017886825771076031
Inf,337617,4,30,42,fcl,-0.074999999999999997,-0.75,kHz,0.94702805690607261,0.016427023396709803
Inf,337617,4,30,42,fcl,-0.070000000000000007,-0.70000000000000007,kHz,0.9534435089494101,0.015002599315990288
Inf,337617,4,30,42,fcl,-0.065000000000000002,-0.65000000000000002,kHz,0.95952033848666396,0.013613577362328799
Inf,337617,4,30,42,fcl,-0.059999999999999998,-0.59999999999999998,kHz,0.96524269947157737,0.012259318562540346
Inf,337617,4,30,42,fcl,-0.055,-0.55000000000000004,kHz,0.97059448221864231,0.010940260633528247
Inf,337617,4,30,42,fcl,-0.050000000000000003,-0.5,kHz,0.97555929640600259,0.0096606795257523845
Inf,337617,4,30,42,fcl,-0.044999999999999998,-0.45000000000000001,kHz,0.98012044658666031,0.0084327656682592119
Inf,337617,4,30,42,fcl,-0.040000000000000001,-0.40000000000000002,kHz,0.98426090199329486,0.0072824469529681295
Inf,337617,4,30,42,fcl,-0.035000000000000003,-0.35000000000000003,kHz,0.98796327264743977,0.0062569433713351268
Inf,337617,4,30,42,fcl,-0.029999999999999999,-0.29999999999999999,kHz,0.99120981739597402,0.0054302219153748894
Inf,337617,4,30,42,fcl,-0.025000000000000001,-0.25,kHz,0.99398251692279982,0.0048900856311422415
Inf,337617,4,30,42,fcl,-0.02,-0.20000000000000001,kHz,0.99626324082069107,0.004681683659590795
Inf,337617,4,30,42,fcl,-0.014999999999999999,-0.14999999999999999,kHz,0.99803405287127989,0.0047376362770085289
Inf,337617,4,30,42,fcl,-0.01,-0.10000000000000001,kHz,0.99927777128067541,0.0048994029178170148
Inf,337617,4,30,42,fcl,-0.0050000000000000001,-0.050000000000000003,kHz,0.99997891224543634,0.0050229963377087378
Inf,337617,4,30,42,fcl,0,0,kHz,1.000124952030474,0.0050560353886883232
Inf,337617,4,30,42,fcl,0.0050000000000000001,0.050000000000000003,kHz,0.99970764238524801,0.0050577462086885717
Inf,337617,4,30,42,fcl,0.01,0.10000000000000001,kHz,0.99872405696003352,0.0051778267595502343
Inf,337617,4,30,42,fcl,0.014999999999999999,0.14999999999999999,kHz,0.99717705032601911,0.0055793362027344705
Inf,337617,4,30,42,fcl,0.02,0.20000000000000001,kHz,0.9950748611757565,0.0063338704538779041
Inf,337617,4,30,42,fcl,0.025000000000000001,0.25,kHz,0.99242989706081419,0.0074003577350067974
Inf,337617,4,30,42,fcl,0.029999999999999999,0.29999999999999999,kHz,0.98925724283393435,0.0086926921576272187
Inf,337617,4,30,42,fcl,0.035000000000000003,0.35000000000000003,kHz,0.98557344140489733,0.010135419181677773
Inf,337617,4,30,42,fcl,0.040000000000000001,0.40000000000000002,kHz,0.98139569089300593,0.011677750821159657
Inf,337617,4,30,42,fcl,0.044999999999999998,0.45000000000000001,kHz,0.97674137153491458,0.013288852984089073
Inf,337617,4,30,42,fcl,0.050000000000000003,0.5,kHz,0.97162779232657304,0.014950431652328367
Inf,337617,4,30,42,fcl,0.055,0.55000000000000004,kHz,0.96607207734712541,0.016651094712144526
Inf,337617,4,30,42,fcl,0.059999999999999998,0.59999999999999998,kHz,0.96009113782660971,0.018382801748222408
Inf,337617,4,30,42,fcl,0.065000000000000002,0.65000000000000002,kHz,0.95370169304426566,0.02013886682413325
Inf,337617,4,30,42,fcl,0.070000000000000007,0.70000000000000007,kHz,0.94692031452768788,0.021912975318419813
Inf,337617,4,30,42,fcl,0.074999999999999997,0.75,kHz,0.93976347629719403,0.023698810316791021
Inf,337617,4,30,42,fcl,0.080000000000000002,0.80000000000000004,kHz,0.93224760020730013,0.025490011420780435
Inf,337617,4,30,42,fcl,0.085000000000000006,0.85000000000000009,kHz,0.92438909021535698,0.027280288225820001
Inf,337617,4,30,42,fcl,0.089999999999999997,0.90000000000000002,kHz,0.91620435287175972,0.029063582917707269
Inf,337617,4,30,42,fcl,0.095000000000000001,0.94999999999999996,kHz,0.90770980367908094,0.030834225581109001
Inf,337617,4,30,42,fcl,0.10000000000000001,1,kHz,0.89892186043654398,0.032587056888135672
Inf,337617,4,30,42,fcl,0.105,1.05,kHz,0.88985692550012208,0.03431751085200653
Inf,337617,4,30,42,fcl,0.11,1.1000000000000001,kHz,0.88053135924723536,0.036021659663337417
Inf,337617,4,30,42,fcl,0.115,1.1499999999999999,kHz,0.87096144709554846,0.037696226644136535
Inf,337617,4,30,42,fcl,0.12,1.2,kHz,0.86116336230149648,0.039338574398843813
Inf,337617,4,30,42,fcl,0.125,1.25,kHz,0.85115312653418385,0.040946674802919483
Inf,337617,4,30,42,fcl,0.13,1.3,kHz,0.84094656993651218,0.042519066423150773
Inf,337617,4,30,42,fcl,0.13500000000000001,1.3500000000000001,kHz,0.83055929208234591,0.044054803782516888
Inf,337617,4,30,42,fcl,0.14000000000000001,1.4000000000000001,kHz,0.82000662493913057,0.0455534017946886
Inf,337617,4,30,42,fcl,0.14499999999999999,1.45,kHz,0.80930359866500001,0.047014777790198012
Inf,337617,4,30,42,fcl,0.14999999999999999,1.5,kHz,0.79846491081763216,0.048439192856786516
Inf,337617,4,30,42,fcl,0.155,1.55,kHz,0.78750489933487922,0.049827193704824496
Inf,337617,4,30,42,fcl,0.16,1.6000000000000001,kHz,0.77643751946691864,0.051179555915650266
Inf,337617,4,30,42,fcl,0.16500000000000001,1.6499999999999999,kHz,0.76527632469640616,0.052497229203036483
Inf,337617,4,30,42,fcl,0.17000000000000001,1.7000000000000002,kHz,0.75403445157464266,0.053781285183993277
Inf,337617,4,30,42,fcl,0.17499999999999999,1.75,kHz,0.74272460832442622,0.055032868086334126
Inf,337617,4,30,42,fcl,0.17999999999999999,1.8,kHz,0.73135906700934994,0.056253148792208836
Inf,337617,4,30,42,fcl,0.185,1.8500000000000001,kHz,0.71994965903948982,0.05744328260887277
Inf,337617,4,30,42,fcl,0.19,1.8999999999999999,kHz,0.70850777376937191,0.058604371153882361
Inf,337617,4,30,42,fcl,0.19500000000000001,1.95,kHz,0.6970443599408036,0.059737428729437526
Inf,337617,4,30,42,fcl,0.20000000000000001,2,kHz,0.68556992972608588,0.060843353531299098
Inf,337617,4,30,42,fcl,0.20499999999999999,2.0499999999999998,kHz,0.6740945651328103,0.061922903987011509
Inf,337617,4,30,42,fcl,0.20999999999999999,2.1000000000000001,kHz,0.66262792653709401,0.062976680445018113
Inf,337617,4,30,42,fcl,0.215,2.1499999999999999,kHz,0.65117926311627505,0.064005112342676376
Inf,337617,4,30,42,fcl,0.22,2.2000000000000002,kHz,0.63975742495377463,0.065008450871859927
Inf,337617,4,30,42,fcl,0.22500000000000001,2.25,kHz,0.628370876588348,0.065986767042171726
Inf,337617,4,30,42,fcl,0.23000000000000001,2.2999999999999998,kHz,0.61702771177765692,0.066939954921342693
Inf,337617,4,30,42,fcl,0.23499999999999999,2.3500000000000001,kHz,0.60573566924328592,0.067867739717684575
Inf,337617,4,30,42,fcl,0.23999999999999999,2.3999999999999999,kHz,0.59450214916200594,0.068769690267615965
Inf,337617,4,30,42,fcl,0.245,2.4500000000000002,kHz,0.5833342301674953,0.06964523540793803
Inf,337617,4,30,42,fcl,0.25,2.5,kHz,0.57223868662888822,0.070493683651693603
Inf,337617,4,30,42,fcl,0.255,2.5499999999999998,kHz,0.56122200597806993,0.07131424555016691
Inf,337617,4,30,42,fcl,0.26000000000000001,2.6000000000000001,kHz,0.55029040586696154,0.072106058111933768
Inf,337617,4,30,42,fcl,0.26500000000000001,2.6499999999999999,kHz,0.5394498509491138,0.072868210661216057
Inf,337617,4,30,42,fcl,0.27000000000000002,2.7000000000000002,kHz,0.52870606909649076,0.073599771549137327
Inf,337617,4,30,42,fcl,0.27500000000000002,2.75,kHz,0.51806456688175251,0.074299815178832565
Inf,337617,4,30,42,fcl,0.28000000000000003,2.8000000000000003,kHz,0.50753064417795668,0.074967448864310601
Inf,337617,4,30,42,fcl,0.28499999999999998,2.8499999999999996,kHz,0.49710940775062029,0.075601839108962163
Inf,337617,4,30,42,fcl,0.28999999999999998,2.8999999999999999,kHz,0.48680578374058242,0.076202236958400019
Inf,337617,4,30,42,fcl,0.29499999999999998,2.9500000000000002,kHz,0.47662452895956409,0.076768002150154738
Inf,337617,4,30,42,fcl,0.29999999999999999,3,kHz,0.46657024094281641,0.077298625846567035
Inf,337617,4,30,42,fcl,0.30499999999999999,3.0499999999999998,kHz,0.45664736672453732,0.07779375179461491
Inf,337617,4,30,42,fcl,0.31,3.1000000000000001,kHz,0.44686021032124057,0.07825319580578298
Inf,337617,4,30,42,fcl,0.315,3.1499999999999999,kHz,0.43721293892584745,0.07867696348937607
Inf,337617,4,30,42,fcl,0.32000000000000001,3.2000000000000002,kHz,0.42770958783087365,0.07906526620347068
Inf,337617,4,30,42,fcl,0.32500000000000001,3.25,kHz,0.41835406411255371,0.079418535208973934
Inf,337617,4,30,42,fcl,0.33000000000000002,3.2999999999999998,kHz,0.40915014911933689,0.079737434024330714
Inf,337617,4,30,42,fcl,0.33500000000000002,3.3500000000000001,kHz,0.40010149981795795,0.080022868981917794
Inf,337617,4,30,42,fcl,0.34000000000000002,3.4000000000000004,kHz,0.39121164905849154,0.080275997982819106
Inf,337617,4,30,42,fcl,0.34499999999999997,3.4499999999999997,kHz,0.38248400482661626,0.080498237435429082
Inf,337617,4,30,42,fcl,0.34999999999999998,3.5,kHz,0.37392184855709532,0.080691267346194209
Inf,337617,4,30,42,fcl,0.35499999999999998,3.5499999999999998,kHz,0.36552833258737488,0.080857034508926076
Inf,337617,4,30,42,fcl,0.35999999999999999,3.6000000000000001,kHz,0.35730647683452571,0.080997753713778722
Inf,337617,4,30,42,fcl,0.36499999999999999,3.6499999999999999,kHz,0.3492591647826882,0.081115906869602378
Inf,337617,4,30,42,fcl,0.37,3.7000000000000002,kHz,0.3413891388719647,0.081214239905617477
Inf,337617,4,30,42,fcl,0.375,3.75,kHz,0.33369899538338244,0.081295757292038431
Inf,337617,4,30,42,fcl,0.38,3.7999999999999998,kHz,0.3261911789183653,0.081363713996544643
Inf,337617,4,30,42,fcl,0.38500000000000001,3.8500000000000001,kHz,0.31886797657496985,0.081421604676725989
Inf,337617,4,30,42,fcl,0.39000000000000001,3.8999999999999999,kHz,0.31173151192702581,0.081473149900429712
Inf,337617,4,30,42,fcl,0.39500000000000002,3.9500000000000002,kHz,0.30478373891614602,0.081522279189075897
Inf,337617,4,30,42,fcl,0.40000000000000002,4,kHz,0.29802643577000432,0.081573110696332829
Inf,337617,4,30,42,fcl,0.40500000000000003,4.0500000000000007,kHz,0.29146119906325768,0.081629927368703892
Inf,337617,4,30,42,fcl,0.40999999999999998,4.0999999999999996,kHz,0.28508943803947062,0.08169714948790871
Inf,337617,4,30,42,fcl,0.41499999999999998,4.1500000000000004,kHz,0.27891236931309482,0.081779303569012057
Inf,337617,4,30,42,fcl,0.41999999999999998,4.2000000000000002,kHz,0.27293101206952208,0.081880987683652373
Inf,337617,4,30,42,fcl,0.42499999999999999,4.25,kHz,0.26714618387806699,0.082006833393555897
Inf,337617,4,30,42,fcl,0.42999999999999999,4.2999999999999998,kHz,0.26155849722704755,0.082161464613192361
Inf,337617,4,30,42,fcl,0.435,4.3499999999999996,kHz,0.25616835688169903,0.082349453867270342
Inf,337617,4,30,42,fcl,0.44,4.4000000000000004,kHz,0.25097595815426926,0.082575276562042568
Inf,337617,4,30,42,fcl,0.44500000000000001,4.4500000000000002,kHz,0.24598128616131876,0.082843264040299652
Inf,337617,4,30,42,fcl,0.45000000000000001,4.5,kHz,0.24118411612619989,0.083157556328134971
Inf,337617,4,30,42,fcl,0.45500000000000002,4.5499999999999998,kHz,0.23658401476525148,0.083522055595741593
Inf,337617,4,30,42,fcl,0.46000000000000002,4.5999999999999996,kHz,0.23218034277496219,0.083940381433439126
Inf,337617,4,30,42,fcl,0.46500000000000002,4.6500000000000004,kHz,0.22797225841499713,0.084415829077783888
Inf,337617,4,30,42,fcl,0.46999999999999997,4.7000000000000002,kHz,0.22395872215930562,0.084951331703458921
Inf,337617,4,30,42,fcl,0.47499999999999998,4.75,kHz,0.22013850236550042,0.085549427820669904
Inf,337617,4,30,42,fcl,0.47999999999999998,4.7999999999999998,kHz,0.2165101818920992,0.086212234685477507
Inf,337617,4,30,42,fcl,0.48499999999999999,4.8499999999999996,kHz,0.21307216557506525,0.086941428447107574
Inf,337617,4,30,42,fcl,0.48999999999999999,4.9000000000000004,kHz,0.20982268845987617,0.087738231531670527
Inf,337617,4,30,42,fcl,0.495,4.9500000000000002,kHz,0.20675982467374765,0.088603407509515411
Inf,337617,4,30,42,fcl,0.5,5,kHz,0.20388149681502926,0.089537263429822808
Inf,337617,4,30,42,fsb,-0.5,-5,kHz,0.45603173449977547,0.16830674436668988
Inf,337617,4,30,42,fsb,-0.495,-4.9500000000000002,kHz,0.45366208894452487,0.16628098580329279
Inf,337617,4,30,42,fsb,-0.48999999999999999,-4.9000000000000004,kHz,0.45130530896188048,0.16421695142174159
Inf,337617,4,30,42,fsb,-0.48499999999999999,-4.8499999999999996,kHz,0.4489616680848042,0.16211224029005455
Inf,337617,4,30,42,fsb,-0.47999999999999998,-4.7999999999999998,kHz,0.44663131923411276,0.15996422571563546
Inf,337617,4,30,42,fsb,-0.47499999999999998,-4.75,kHz,0.44431428872767709,0.15777005861727825
Inf,337617,4,30,42,fsb,-0.46999999999999997,-4.7000000000000002,kHz,0.44201047087126577,0.15552667429589326
Inf,337617,4,30,42,fsb,-0.46500000000000002,-4.6500000000000004,kHz,0.43971962318818258,0.15323080285469046
Inf,337617,4,30,42,fsb,-0.46000000000000002,-4.5999999999999996,kHz,0.43744136233466796,0.15087898349512835
Inf,337617,4,30,42,fsb,-0.45500000000000002,-4.5499999999999998,kHz,0.43517516073631946,0.14846758289165479
Inf,337617,4,30,42,fsb,-0.45000000000000001,-4.5,kHz,0.43292034396818158,0.14599281782884468
Inf,337617,4,30,42,fsb,-0.44500000000000001,-4.4500000000000002,kHz,0.43067608888779685,0.1434507822721896
Inf,337617,4,30,42,fsb,-0.44,-4.4000000000000004,kHz,0.4284414225170633,0.1408374790421292
Inf,337617,4,30,42,fsb,-0.435,-4.3499999999999996,kHz,0.42621522165567516,0.13814885627406076
Inf,337617,4,30,42,fsb,-0.42999999999999999,-4.2999999999999998,kHz,0.4239962131967927,0.13538084887974486
Inf,337617,4,30,42,fsb,-0.42499999999999999,-4.25,kHz,0.42178297510499185,0.13252942528323536
Inf,337617,4,30,42,fsb,-0.41999999999999998,-4.2000000000000002,kHz,0.41957393800809417,0.12959063979383634
Inf,337617,4,30,42,fsb,-0.41499999999999998,-4.1500000000000004,kHz,0.41736738734893752,0.12656069110784018
Inf,337617,4,30,42,fsb,-0.40999999999999998,-4.0999999999999996,kHz,0.41516146604115978,0.12343598761051607
Inf,337617,4,30,42,fsb,-0.40500000000000003,-4.0500000000000007,kHz,0.4129541775757482,0.12021322039402348
Inf,337617,4,30,42,fsb,-0.40000000000000002,-4,kHz,0.41074338953357187,0.11688944523464652
Inf,337617,4,30,42,fsb,-0.39500000000000002,-3.9500000000000002,kHz,0.40852683747523977,0.11346217521028719
Inf,337617,4,30,42,fsb,-0.39000000000000001,-3.8999999999999999,kHz,0.40630212920588976,0.10992948622326676
Inf,337617,4,30,42,fsb,-0.38500000000000001,-3.8500000000000001,kHz,0.40406674945291299,0.10629013847596976
Inf,337617,4,30,42,fsb,-0.38,-3.7999999999999998,kHz,0.40181806505512796,0.10254371800095556
Inf,337617,4,30,42,fsb,-0.375,-3.75,kHz,0.39955333085220385,0.098690803776583652
Inf,337617,4,30,42,fsb,-0.37,-3.7000000000000002,kHz,0.39726969659833328,0.094733167910270963
Inf,337617,4,30,42,fsb,-0.36499999999999999,-3.6499999999999999,kHz,0.39496421542938415,0.090674019048753926
Inf,337617,4,30,42,fsb,-0.35999999999999999,-3.6000000000000001,kHz,0.39263385472852536,0.086518302858719545
Inf,337617,4,30,42,fsb,-0.35499999999999998,-3.5499999999999998,kHz,0.39027551073039995,0.082273078482075074
Inf,337617,4,30,42,fsb,-0.34999999999999998,-3.5,kHz,0.38788602899371605,0.077947996759608756
Inf,337617,4,30,42,fsb,-0.34499999999999997,-3.4499999999999997,kHz,0.38546223415600744,0.073555915188880147
Inf,337617,4,30,42,fsb,-0.34000000000000002,-3.4000000000000004,kHz,0.38300097450796572,0.06911369622316578
Inf,337617,4,30,42,fsb,-0.33500000000000002,-3.3500000000000001,kHz,0.38049919049242109,0.064643248799972117
Inf,337617,4,30,42,fsb,-0.33000000000000002,-3.2999999999999998,kHz,0.37795402229547359,0.060172884200641742
Inf,337617,4,30,42,fsb,-0.32500000000000001,-3.25,kHz,0.37536298203444346,0.055739055569147287
Inf,337617,4,30,42,fsb,-0.32000000000000001,-3.2000000000000002,kHz,0.37272423347150474,0.051388508337084839
Inf,337617,4,30,42,fsb,-0.315,-3.1499999999999999,kHz,0.37003705036965917,0.047180725846124087
Inf,337617,4,30,42,fsb,-0.31,-3.1000000000000001,kHz,0.36730256565700942,0.04319019552531498
Inf,337617,4,30,42,fsb,-0.30499999999999999,-3.0499999999999998,kHz,0.3645249684513866,0.039507284762387566
Inf,337617,4,30,42,fsb,-0.29999999999999999,-3,kHz,0.36171331079705327,0.036235353885411548
Inf,337617,4,30,42,fsb,-0.29499999999999998,-2.9500000000000002,kHz,0.35888394400046991,0.033480732598389212
Inf,337617,4,30,42,fsb,-0.28999999999999998,-2.8999999999999999,kHz,0.35606319948746384,0.031333269222671538
Inf,337617,4,30,42,fsb,-0.28499999999999998,-2.8499999999999996,kHz,0.35328939859942426,0.029840697810721659
Inf,337617,4,30,42,fsb,-0.28000000000000003,-2.8000000000000003,kHz,0.35061320964476095,0.02898826447418151
Inf,337617,4,30,42,fsb,-0.27500000000000002,-2.75,kHz,0.34809616540744481,0.028697006155703128
Inf,337617,4,30,42,fsb,-0.27000000000000002,-2.7000000000000002,kHz,0.34580813465499727,0.028843554273639896
Inf,337617,4,30,42,fsb,-0.26500000000000001,-2.6499999999999999,kHz,0.34382476124902556,0.029290321542708671
Inf,337617,4,30,42,fsb,-0.26000000000000001,-2.6000000000000001,kHz,0.34222542512996251,0.029911596852722561
Inf,337617,4,30,42,fsb,-0.255,-2.5499999999999998,kHz,0.34109178801248219,0.030608555896485989
Inf,337617,4,30,42,fsb,-0.25,-2.5,kHz,0.34050675529816493,0.031314252383803573
Inf,337617,4,30,42,fsb,-0.245,-2.4500000000000002,kHz,0.34055364206426075,0.031992645922127021
Inf,337617,4,30,42,fsb,-0.23999999999999999,-2.3999999999999999,kHz,0.34131534930857171,0.032634997613859865
Inf,337617,4,30,42,fsb,-0.23499999999999999,-2.3500000000000001,kHz,0.34287337399412254,0.033255287473451037
Inf,337617,4,30,42,fsb,-0.23000000000000001,-2.2999999999999998,kHz,0.34530648029603478,0.033885026845073697
Inf,337617,4,30,42,fsb,-0.22500000000000001,-2.25,kHz,0.34868886594488402,0.034567205973774155
Inf,337617,4,30,42,fsb,-0.22,-2.2000000000000002,kHz,0.35308770692062674,0.035349076510316726
Inf,337617,4,30,42,fsb,-0.215,-2.1499999999999999,kHz,0.35856011586212122,0.036273959495748069
Inf,337617,4,30,42,fsb,-0.20999999999999999,-2.1000000000000001,kHz,0.36514984414272739,0.037373129120558408
Inf,337617,4,30,42,fsb,-0.20499999999999999,-2.0499999999999998,kHz,0.3728844176196644,0.038659585209724401
Inf,337617,4,30,42,fsb,-0.20000000000000001,-2,kHz,0.38177356253408889,0.040125496308433019
Inf,337617,4,30,42,fsb,-0.19500000000000001,-1.95,kHz,0.39180947974907743,0.041743939942612676
Inf,337617,4,30,42,fsb,-0.19,-1.8999999999999999,kHz,0.40296884312870657,0.043473911776603875
Inf,337617,4,30,42,fsb,-0.185,-1.8500000000000001,kHz,0.41521580364061461,0.04526657838371425
Inf,337617,4,30,42,fsb,-0.17999999999999999,-1.8,kHz,0.42850515159188846,0.047070934440738205
Inf,337617,4,30,42,fsb,-0.17499999999999999,-1.75,kHz,0.44278505536447621,0.048837914923520354
Inf,337617,4,30,42,fsb,-0.17000000000000001,-1.7000000000000002,kHz,0.45799915051422302,0.050522857558317126
Inf,337617,4,30,42,fsb,-0.16500000000000001,-1.6499999999999999,kHz,0.4740879955448557,0.052086659200585805
Inf,337617,4,30,42,fsb,-0.16,-1.6000000000000001,kHz,0.4909900130269953,0.053496070727814551
Inf,337617,4,30,42,fsb,-0.155,-1.55,kHz,0.50864204918936018,0.054723502137210868
Inf,337617,4,30,42,fsb,-0.14999999999999999,-1.5,kHz,0.52697966335979629,0.055746592937341549
Inf,337617,4,30,42,fsb,-0.14499999999999999,-1.45,kHz,0.54593722962007851,0.056547701925906572
Inf,337617,4,30,42,fsb,-0.14000000000000001,-1.4000000000000001,kHz,0.5654479081004089,0.05711339985953897
Inf,337617,4,30,42,fsb,-0.13500000000000001,-1.3500000000000001,kHz,0.58544352503851904,0.057434004760952902
Inf,337617,4,30,42,fsb,-0.13,-1.3,kHz,0.60585438839049199,0.057503174722560176
Inf,337617,4,30,42,fsb,-0.125,-1.25,kHz,0.62660905800268218,0.05731756002765042
Inf,337617,4,30,42,fsb,-0.12,-1.2,kHz,0.64763408488098917,0.056876510290417896
Inf,337617,4,30,42,fsb,-0.115,-1.1499999999999999,kHz,0.66885373201320109,0.056181830016231622
Inf,337617,4,30,42,fsb,-0.11,-1.1000000000000001,kHz,0.69018968890834131,0.055237575679648689
Inf,337617,4,30,42,fsb,-0.105,-1.05,kHz,0.71156079312683018,0.054049888081177028
Inf,337617,4,30,42,fsb,-0.10000000000000001,-1,kHz,0.7328827743260351,0.052626854810504553
Inf,337617,4,30,42,fsb,-0.095000000000000001,-0.94999999999999996,kHz,0.75406803952166235,0.050978398808927988
Inf,337617,4,30,42,fsb,-0.089999999999999997,-0.90000000000000002,kHz,0.77502552212398446,0.049116190127124745
Inf,337617,4,30,42,fsb,-0.085000000000000006,-0.85000000000000009,kHz,0.7956606215083194,0.047053578953044822
Inf,337617,4,30,42,fsb,-0.080000000000000002,-0.80000000000000004,kHz,0.81587526390817122,0.044805548876620749
Inf,337617,4,30,42,fsb,-0.074999999999999997,-0.75,kHz,0.83556811850880131,0.042388690361265302
Inf,337617,4,30,42,fsb,-0.070000000000000007,-0.70000000000000007,kHz,0.85463500366003231,0.039821195989085158
Inf,337617,4,30,42,fsb,-0.065000000000000002,-0.65000000000000002,kHz,0.87296951559789893,0.037122882229235703
Inf,337617,4,30,42,fsb,-0.059999999999999998,-0.59999999999999998,kHz,0.89046390403737796,0.034315249167383717
Inf,337617,4,30,42,fsb,-0.055,-0.55000000000000004,kHz,0.90701020337540705,0.031421603525976345
Inf,337617,4,30,42,fsb,-0.050000000000000003,-0.5,kHz,0.92250160353721156,0.028467298676927877
Inf,337617,4,30,42,fsb,-0.044999999999999998,-0.45000000000000001,kHz,0.93683401162767765,0.025480202583229122
Inf,337617,4,30,42,fsb,-0.040000000000000001,-0.40000000000000002,kHz,0.94990772111340349,0.022491617007356027
Inf,337617,4,30,42,fsb,-0.035000000000000003,-0.35000000000000003,kHz,0.96162908611141851,0.019538074254754897
Inf,337617,4,30,42,fsb,-0.029999999999999999,-0.29999999999999999,kHz,0.97191212566321483,0.016664721745198448
Inf,337617,4,30,42,fsb,-0.025000000000000001,-0.25,kHz,0.98068010260413363,0.013931059472406094
Inf,337617,4,30,42,fsb,-0.02,-0.20000000000000001,kHz,0.98786739213482222,0.011418153823314974
Inf,337617,4,30,42,fsb,-0.014999999999999999,-0.14999999999999999,kHz,0.99342244124570744,0.0092287996536525984
