mode,N_shots,n_pts,median_seed,slice_axis,u_proj,Q_obs,σ_obs,Q_true_proj,Q_det_proj,μ_GP_proj,σ_GP_proj
adaptive,250,250,22,A,0.870920,0.000000,0.000000,0.866475,0.983030,0.569901,0.061875
adaptive,250,250,22,A,0.663696,0.278186,0.015687,0.923311,0.990349,0.618422,0.056742
adaptive,250,250,22,A,-0.119055,0.000000,0.000000,0.995683,0.999468,0.705846,0.045623
adaptive,250,250,22,A,-0.559141,0.000000,0.000000,0.933137,0.991595,0.649802,0.047210
adaptive,250,250,22,A,0.993421,0.000000,0.000000,0.824813,0.977758,0.539563,0.064893
adaptive,250,250,22,A,-0.143061,0.879558,0.010819,0.994251,0.999279,0.704771,0.045621
adaptive,250,250,22,A,-0.734650,0.000000,0.000000,0.888965,0.985866,0.610970,0.048153
adaptive,250,250,22,A,0.615531,0.000000,0.000000,0.934696,0.991760,0.628887,0.055587
adaptive,250,250,22,A,0.697865,0.005714,0.005698,0.916123,0.989282,0.610777,0.057576
adaptive,250,250,22,A,0.146653,0.000000,0.000000,0.997637,0.999688,0.700809,0.047040
adaptive,250,250,22,A,-0.604950,0.049545,0.006900,0.922750,0.990241,0.640324,0.047446
adaptive,250,250,22,A,0.229675,0.005714,0.005698,0.992580,0.999056,0.693185,0.048049
adaptive,250,250,22,A,0.711746,0.000000,0.000000,0.912483,0.988832,0.607624,0.057917
adaptive,250,250,22,A,-0.027119,0.164216,0.012969,0.999254,0.999931,0.707599,0.045810
adaptive,250,250,22,A,-0.041997,0.000000,0.000000,0.999107,0.999884,0.707570,0.045760
adaptive,250,250,22,A,-0.348268,0.000000,0.000000,0.972714,0.996531,0.685598,0.046171
adaptive,250,250,22,A,-0.054741,0.000000,0.000000,0.998547,0.999835,0.707467,0.045723
adaptive,250,250,22,A,0.035551,0.000000,0.000000,0.999977,1.000013,0.706647,0.046116
adaptive,250,250,22,A,0.859609,0.000000,0.000000,0.870829,0.983482,0.572659,0.061593
adaptive,250,250,22,A,0.155409,0.150072,0.009593,0.996565,0.999637,0.700132,0.047134
adaptive,250,250,22,A,-0.682919,0.000000,0.000000,0.901892,0.987706,0.623081,0.047859
adaptive,250,250,22,A,-0.865110,0.000000,0.000000,0.848700,0.980665,0.578539,0.049057
adaptive,250,250,22,A,-0.619707,0.000000,0.000000,0.917908,0.989783,0.637163,0.047523
adaptive,250,250,22,A,-0.718475,0.000000,0.000000,0.892894,0.986456,0.614809,0.048059
fixed,400,250,48,fcl,0.530494,0.000000,0.000000,0.000000,0.613150,0.003518,0.026766
fixed,400,250,48,fcl,0.885999,0.000000,0.000000,0.000000,0.553974,-0.001417,0.014217
fixed,400,250,48,fcl,0.207351,0.000000,0.000000,0.411949,0.864736,0.168552,0.030618
fixed,400,250,48,fcl,0.346726,0.000000,0.000000,0.000000,0.740041,-0.017453,0.027791
fixed,400,250,48,fcl,0.390640,0.000000,0.000000,0.000000,0.702684,-0.012533,0.026361
fixed,400,250,48,fcl,0.370384,0.000000,0.000000,0.000000,0.719417,-0.016306,0.027437
fixed,400,250,48,fcl,-0.083585,0.112500,0.015799,0.874103,0.941532,0.605788,0.029944
fixed,400,250,48,fcl,0.230253,0.000000,0.000000,0.284534,0.845160,0.113550,0.026301
fixed,400,250,48,fcl,-0.349588,0.000000,0.000000,0.214076,0.232908,0.043043,0.035034
fixed,400,250,48,fcl,0.463345,0.000000,0.000000,0.000000,0.651883,0.001371,0.024661
fixed,400,250,48,fcl,-0.958476,0.000000,0.000000,0.000000,0.265736,0.018842,0.051805
fixed,400,250,48,fcl,-0.476198,0.000000,0.000000,0.000000,0.347971,-0.006717,0.037785
fixed,400,250,48,fcl,0.060832,0.122500,0.016393,0.943820,0.978886,0.509373,0.045318
fixed,400,250,48,fcl,-0.883035,0.000000,0.000000,0.000000,0.348713,0.008415,0.037560
fixed,400,250,48,fcl,-0.172748,0.000000,0.000000,0.570834,0.734588,0.355757,0.033390
fixed,400,250,48,fcl,0.013718,0.000000,0.000000,0.996323,0.998585,0.582779,0.043233
fixed,400,250,48,fcl,0.431038,0.000000,0.000000,0.000000,0.672672,-0.003486,0.024589
fixed,400,250,48,fcl,-0.326152,0.195000,0.019810,0.282667,0.262370,0.057313,0.036749
fixed,400,250,48,fcl,-0.313162,0.000000,0.000000,0.311808,0.291558,0.066868,0.037533
fixed,400,250,48,fcl,0.267045,0.017500,0.006556,0.075216,0.812677,0.041187,0.022251
fixed,400,250,48,fcl,-0.757919,0.000000,0.000000,0.000000,0.432583,-0.010963,0.024391
fixed,400,250,48,fcl,-0.054907,0.000000,0.000000,0.944956,0.976183,0.626767,0.033883
fixed,400,250,48,fcl,0.740539,0.172500,0.018891,0.000000,0.500233,-0.000399,0.019807
